person_id,reference_year,highest_qualification
P040354,2022,VOC_POSTSEC
P045484,2022,BACHELOR_EQ
P041709,2022,VOC_POSTSEC
P021760,2022,BACHELOR_EQ
P026053,2022,BACHELOR_EQ
P034567,2022,BACHELOR_EQ
P045451,2022,MASTER_EQ
P046376,2022,NONE_LOW
P033982,2022,BACHELOR_EQ
P000250,2022,VOC_POSTSEC
P011019,2022,SCHOOL
P025158,2022,VOC_POSTSEC
P021048,2022,DOCTORATE
P000760,2022,VOC_POSTSEC
P020355,2022,BACHELOR_EQ
P025469,2022,SCHOOL
P046491,2022,BACHELOR_EQ
P001579,2022,VOC_POSTSEC
P038188,2022,BACHELOR_EQ
P019211,2022,BACHELOR_EQ
P010758,2022,SCHOOL
P013377,2022,VOC_POSTSEC
P016980,2022,VOC_POSTSEC
P023877,2022,MASTER_EQ
P046249,2022,VOC_POSTSEC
P023408,2022,SCHOOL
P026319,2022,SCHOOL
P019417,2022,VOC_POSTSEC
P010614,2022,MASTER_EQ
P006086,2022,NONE_LOW
P044636,2022,VOC_POSTSEC
P004855,2022,VOC_POSTSEC
P010638,2022,VOC_POSTSEC
P014143,2022,VOC_POSTSEC
P013649,2022,VOC_POSTSEC
P026006,2022,VOC_POSTSEC
P003935,2022,NONE_LOW
P025025,2022,BACHELOR_EQ
P012886,2022,BACHELOR_EQ
P046640,2022,SCHOOL
P040196,2022,SCHOOL
P035907,2022,NONE_LOW
P000204,2022,VOC_POSTSEC
P013731,2022,SCHOOL
P048995,2022,SCHOOL
P026120,2022,SCHOOL
P000640,2022,BACHELOR_EQ
P042099,2022,VOC_POSTSEC
P025804,2022,BACHELOR_EQ
P026573,2022,SCHOOL
P025437,2022,MASTER_EQ
P037124,2022,VOC_POSTSEC
P028756,2022,VOC_POSTSEC
P033974,2022,VOC_POSTSEC
P045372,2022,BACHELOR_EQ
P004448,2022,BACHELOR_EQ
P020934,2022,VOC_POSTSEC
P008055,2022,BACHELOR_EQ
P022058,2022,VOC_POSTSEC
P048141,2022,SCHOOL
P003664,2022,VOC_POSTSEC
P038428,2022,VOC_POSTSEC
P018433,2022,BACHELOR_EQ
P009009,2022,NONE_LOW
P030398,2022,BACHELOR_EQ
P003951,2022,NONE_LOW
P039505,2022,VOC_POSTSEC
P047333,2022,VOC_POSTSEC
P016719,2022,VOC_POSTSEC
P013626,2022,NONE_LOW
P043977,2022,VOC_POSTSEC
P040398,2022,SCHOOL
P049844,2022,VOC_POSTSEC
P005427,2022,BACHELOR_EQ
P031353,2022,VOC_POSTSEC
P023592,2022,SCHOOL
P020770,2022,DOCTORATE
P021917,2022,SCHOOL
P042566,2022,VOC_POSTSEC
P045511,2022,NONE_LOW
P044781,2022,VOC_POSTSEC
P012371,2022,VOC_POSTSEC
P002707,2022,VOC_POSTSEC
P006697,2022,SCHOOL
P026609,2022,SCHOOL
P034704,2022,VOC_POSTSEC
P035974,2022,DOCTORATE
P046987,2022,BACHELOR_EQ
P046358,2022,SCHOOL
P014298,2022,VOC_POSTSEC
P038416,2022,BACHELOR_EQ
P043078,2022,SCHOOL
P037281,2022,SCHOOL
P000657,2022,VOC_POSTSEC
P016857,2022,SCHOOL
P019655,2022,NONE_LOW
P018103,2022,VOC_POSTSEC
P035374,2022,SCHOOL
P029605,2022,BACHELOR_EQ
P010243,2022,SCHOOL
P009519,2022,BACHELOR_EQ
P047240,2022,MASTER_EQ
P021591,2022,VOC_POSTSEC
P013057,2022,SCHOOL
P027120,2022,NONE_LOW
P026999,2022,BACHELOR_EQ
P008531,2022,VOC_POSTSEC
P040035,2022,VOC_POSTSEC
P045280,2022,SCHOOL
P045866,2022,VOC_POSTSEC
P037272,2022,MASTER_EQ
P034226,2022,DOCTORATE
P026135,2022,VOC_POSTSEC
P040068,2022,VOC_POSTSEC
P042307,2022,VOC_POSTSEC
P041559,2022,SCHOOL
P038996,2022,SCHOOL
P011064,2022,MASTER_EQ
P005102,2022,VOC_POSTSEC
P020817,2022,NONE_LOW
P037956,2022,BACHELOR_EQ
P036269,2022,VOC_POSTSEC
P000803,2022,VOC_POSTSEC
P008703,2022,SCHOOL
P034191,2022,MASTER_EQ
P019984,2022,VOC_POSTSEC
P034711,2022,BACHELOR_EQ
P025287,2022,VOC_POSTSEC
P022185,2022,BACHELOR_EQ
P023145,2022,VOC_POSTSEC
P009090,2022,UNKNOWN_CODE
P044271,2022,MASTER_EQ
P032959,2022,MASTER_EQ
P006260,2022,VOC_POSTSEC
P000354,2022,BACHELOR_EQ
P040905,2022,VOC_POSTSEC
P001106,2022,NONE_LOW
P009372,2022,VOC_POSTSEC
P014755,2022,VOC_POSTSEC
P043872,2022,BACHELOR_EQ
P043253,2022,SCHOOL
P016752,2022,BACHELOR_EQ
P031216,2022,VOC_POSTSEC
P036288,2022,VOC_POSTSEC
P012273,2022,VOC_POSTSEC
P017643,2022,VOC_POSTSEC
P013896,2022,SCHOOL
P041167,2022,NONE_LOW
P044844,2022,BACHELOR_EQ
P040440,2022,VOC_POSTSEC
P019726,2022,BACHELOR_EQ
P024112,2022,NONE_LOW
P001989,2022,SCHOOL
P011467,2022,BACHELOR_EQ
P005737,2022,MASTER_EQ
P007867,2022,SCHOOL
P032588,2022,VOC_POSTSEC
P025355,2022,MASTER_EQ
P031770,2022,VOC_POSTSEC
P028248,2022,UNKNOWN_CODE
P044672,2022,SCHOOL
P008919,2022,VOC_POSTSEC
P009508,2022,VOC_POSTSEC
P039863,2022,VOC_POSTSEC
P002683,2022,VOC_POSTSEC
P003713,2022,VOC_POSTSEC
P041946,2022,BACHELOR_EQ
P017418,2022,VOC_POSTSEC
P034162,2022,BACHELOR_EQ
P048593,2022,VOC_POSTSEC
P032563,2022,BACHELOR_EQ
P034716,2022,VOC_POSTSEC
P005535,2022,VOC_POSTSEC
P017504,2022,SCHOOL
P027038,2022,VOC_POSTSEC
P019612,2022,VOC_POSTSEC
P025336,2022,VOC_POSTSEC
P033292,2022,BACHELOR_EQ
P001024,2022,BACHELOR_EQ
P046721,2022,SCHOOL
P046493,2022,VOC_POSTSEC
P027866,2022,VOC_POSTSEC
P041759,2022,NONE_LOW
P014575,2022,VOC_POSTSEC
P000935,2022,SCHOOL
P009072,2022,BACHELOR_EQ
P037292,2022,NONE_LOW
P037242,2022,SCHOOL
P020509,2022,VOC_POSTSEC
P028153,2022,SCHOOL
P000921,2022,VOC_POSTSEC
P029868,2022,VOC_POSTSEC
P010230,2022,VOC_POSTSEC
P029384,2022,VOC_POSTSEC
P034510,2022,MASTER_EQ
P007782,2022,BACHELOR_EQ
P042279,2022,BACHELOR_EQ
P018216,2022,MASTER_EQ
P039700,2022,VOC_POSTSEC
P006599,2022,SCHOOL
P025921,2022,SCHOOL
P033833,2022,NONE_LOW
P023596,2022,NONE_LOW
P015414,2022,VOC_POSTSEC
P041660,2022,BACHELOR_EQ
P046123,2022,SCHOOL
P006337,2022,VOC_POSTSEC
P019333,2022,SCHOOL
P023165,2022,SCHOOL
P033124,2022,VOC_POSTSEC
P049296,2022,SCHOOL
P049909,2022,VOC_POSTSEC
P035026,2022,SCHOOL
P007659,2022,VOC_POSTSEC
P026479,2022,SCHOOL
P033393,2022,SCHOOL
P034398,2022,NONE_LOW
P030614,2022,VOC_POSTSEC
P020906,2022,VOC_POSTSEC
P023204,2022,MASTER_EQ
P035901,2022,BACHELOR_EQ
P047992,2021,NONE_LOW
P034104,2022,VOC_POSTSEC
P028235,2022,SCHOOL
P006906,2022,VOC_POSTSEC
P037657,2022,NONE_LOW
P011334,2022,BACHELOR_EQ
P035014,2022,VOC_POSTSEC
P029495,2022,VOC_POSTSEC
P042237,2022,VOC_POSTSEC
P034089,2022,SCHOOL
P030786,2022,VOC_POSTSEC
P040500,2022,DOCTORATE
P026328,2022,BACHELOR_EQ
P020500,2022,VOC_POSTSEC
P034775,2022,BACHELOR_EQ
P019108,2022,NONE_LOW
P042363,2022,DOCTORATE
P031427,2022,VOC_POSTSEC
P028577,2022,SCHOOL
P005129,2022,VOC_POSTSEC
P045103,2022,MASTER_EQ
P004507,2022,BACHELOR_EQ
P026908,2022,VOC_POSTSEC
P011991,2022,VOC_POSTSEC
P028972,2022,VOC_POSTSEC
P039403,2022,SCHOOL
P006256,2022,BACHELOR_EQ
P013455,2022,NONE_LOW
P043245,2022,BACHELOR_EQ
P049496,2022,SCHOOL
P033630,2022,VOC_POSTSEC
P007506,2022,VOC_POSTSEC
P007253,2022,MASTER_EQ
P046920,2022,BACHELOR_EQ
P021212,2022,MASTER_EQ
P034548,2022,VOC_POSTSEC
P004957,2022,SCHOOL
P021129,2022,VOC_POSTSEC
P041287,2022,VOC_POSTSEC
P035454,2022,SCHOOL
P019244,2022,NONE_LOW
P036267,2022,SCHOOL
P012881,2022,BACHELOR_EQ
P043056,2022,SCHOOL
P043200,2022,VOC_POSTSEC
P036727,2022,NONE_LOW
P018540,2022,BACHELOR_EQ
P035010,2022,MASTER_EQ
P011108,2022,SCHOOL
P032621,2022,VOC_POSTSEC
P030929,2022,SCHOOL
P031986,2022,VOC_POSTSEC
P004925,2022,SCHOOL
P025528,2022,SCHOOL
P022691,2022,VOC_POSTSEC
P000924,2022,SCHOOL
P021152,2022,VOC_POSTSEC
P017929,2022,VOC_POSTSEC
P047295,2022,VOC_POSTSEC
P032579,2022,VOC_POSTSEC
P036128,2022,VOC_POSTSEC
P031279,2022,VOC_POSTSEC
P004813,2022,SCHOOL
P045748,2022,VOC_POSTSEC
P027295,2022,VOC_POSTSEC
P029217,2022,VOC_POSTSEC
P041988,2022,BACHELOR_EQ
P022818,2022,MASTER_EQ
P010817,2022,BACHELOR_EQ
P002736,2022,BACHELOR_EQ
P018719,2022,VOC_POSTSEC
P016810,2022,MASTER_EQ
P027517,2022,NONE_LOW
P043102,2022,SCHOOL
P037868,2022,SCHOOL
P033817,2022,NONE_LOW
P030598,2022,VOC_POSTSEC
P036964,2022,SCHOOL
P024685,2022,SCHOOL
P013503,2022,SCHOOL
P007711,2022,SCHOOL
P018587,2022,NONE_LOW
P007626,2022,VOC_POSTSEC
P004621,2022,BACHELOR_EQ
P024921,2022,VOC_POSTSEC
P036793,2022,BACHELOR_EQ
P014397,2022,NONE_LOW
P040793,2022,VOC_POSTSEC
P035333,2022,SCHOOL
P049521,2022,VOC_POSTSEC
P047354,2022,BACHELOR_EQ
P036153,2022,SCHOOL
P020493,2022,VOC_POSTSEC
P025774,2022,VOC_POSTSEC
P029609,2022,NONE_LOW
P037083,2022,SCHOOL
P038516,2022,NONE_LOW
P000809,2022,NONE_LOW
P023200,2022,VOC_POSTSEC
P031022,2022,SCHOOL
P000508,2022,VOC_POSTSEC
P029520,2022,SCHOOL
P009408,2022,VOC_POSTSEC
P036094,2022,VOC_POSTSEC
P042174,2022,VOC_POSTSEC
P005900,2022,VOC_POSTSEC
P003919,2022,BACHELOR_EQ
P005996,2022,VOC_POSTSEC
P010335,2022,VOC_POSTSEC
P018041,2022,MASTER_EQ
P002758,2022,SCHOOL
P048558,2022,VOC_POSTSEC
P029986,2022,VOC_POSTSEC
P000573,2022,VOC_POSTSEC
P020973,2022,VOC_POSTSEC
P010085,2022,SCHOOL
P013773,2022,VOC_POSTSEC
P000662,2022,SCHOOL
P027701,2022,NONE_LOW
P037304,2022,NONE_LOW
P039867,2022,BACHELOR_EQ
P008886,2022,VOC_POSTSEC
P033321,2022,VOC_POSTSEC
P017883,2022,SCHOOL
P043022,2022,BACHELOR_EQ
P030551,2022,SCHOOL
P027584,2022,VOC_POSTSEC
P012324,2022,VOC_POSTSEC
P028663,2022,SCHOOL
P001624,2022,SCHOOL
P012687,2022,VOC_POSTSEC
P019377,2022,SCHOOL
P031146,2022,SCHOOL
P000160,2022,SCHOOL
P025755,2022,SCHOOL
P016734,2022,VOC_POSTSEC
P001701,2022,MASTER_EQ
P035654,2022,VOC_POSTSEC
P020985,2022,VOC_POSTSEC
P036156,2022,VOC_POSTSEC
P005671,2022,BACHELOR_EQ
P034698,2022,BACHELOR_EQ
P036990,2022,BACHELOR_EQ
P028869,2022,MASTER_EQ
P035477,2022,DOCTORATE
P001751,2022,BACHELOR_EQ
P044261,2022,SCHOOL
P048137,2022,VOC_POSTSEC
P040552,2022,VOC_POSTSEC
P038984,2022,VOC_POSTSEC
P001946,2022,VOC_POSTSEC
P021038,2022,DOCTORATE
P004952,2022,VOC_POSTSEC
P028409,2022,SCHOOL
P025111,2022,VOC_POSTSEC
P043231,2022,SCHOOL
P048502,2022,NONE_LOW
P031276,2022,SCHOOL
P021891,2022,BACHELOR_EQ
P040256,2022,MASTER_EQ
P006238,2022,SCHOOL
P013725,2022,MASTER_EQ
P004401,2022,VOC_POSTSEC
P046928,2022,MASTER_EQ
P006411,2022,VOC_POSTSEC
P023355,2022,VOC_POSTSEC
P024409,2022,SCHOOL
P039324,2022,VOC_POSTSEC
P033073,2022,VOC_POSTSEC
P010871,2022,DOCTORATE
P008848,2022,DOCTORATE
P015028,2022,SCHOOL
P016020,2022,BACHELOR_EQ
P010307,2022,VOC_POSTSEC
P020814,2022,VOC_POSTSEC
P027426,2022,SCHOOL
P027413,2022,VOC_POSTSEC
P043384,2022,SCHOOL
P028828,2022,SCHOOL
P049325,2022,VOC_POSTSEC
P026841,2022,BACHELOR_EQ
P020524,2022,SCHOOL
P018886,2022,SCHOOL
P036376,2022,BACHELOR_EQ
P041349,2022,VOC_POSTSEC
P010938,2022,VOC_POSTSEC
P034390,2022,SCHOOL
P044023,2022,VOC_POSTSEC
P007879,2022,DOCTORATE
P016798,2022,BACHELOR_EQ
P025038,2022,VOC_POSTSEC
P024161,2022,BACHELOR_EQ
P001013,2022,BACHELOR_EQ
P008801,2022,BACHELOR_EQ
P014619,2022,VOC_POSTSEC
P025992,2022,SCHOOL
P046486,2022,VOC_POSTSEC
P046954,2022,SCHOOL
P029025,2022,BACHELOR_EQ
P032243,2022,BACHELOR_EQ
P031608,2022,SCHOOL
P035653,2022,VOC_POSTSEC
P042811,2022,VOC_POSTSEC
,2022,VOC_POSTSEC
P005404,2022,SCHOOL
P004997,2022,DOCTORATE
P038500,2022,BACHELOR_EQ
P013189,2022,
P015005,2022,VOC_POSTSEC
P010649,2022,NONE_LOW
P019138,2022,VOC_POSTSEC
P048212,2022,BACHELOR_EQ
P047035,2022,VOC_POSTSEC
P037779,2021,VOC_POSTSEC
P002451,2022,VOC_POSTSEC
P025814,2022,SCHOOL
P031002,2022,SCHOOL
P002860,2022,SCHOOL
P021631,2022,SCHOOL
P007419,2022,VOC_POSTSEC
P046877,2022,BACHELOR_EQ
P028861,2022,VOC_POSTSEC
P001483,2022,SCHOOL
P000383,2022,NONE_LOW
P042330,2022,VOC_POSTSEC
P046357,2022,VOC_POSTSEC
P040227,2022,BACHELOR_EQ
P030160,2022,VOC_POSTSEC
P007818,2022,BACHELOR_EQ
P030114,2022,NONE_LOW
P015670,2022,SCHOOL
P008092,2022,SCHOOL
P015563,2022,BACHELOR_EQ
P030798,2022,VOC_POSTSEC
P048917,2022,BACHELOR_EQ
P003487,2022,VOC_POSTSEC
P035567,2022,MASTER_EQ
P038783,2022,VOC_POSTSEC
P010371,2022,VOC_POSTSEC
P047165,2022,VOC_POSTSEC
P003784,2022,MASTER_EQ
P016724,2022,SCHOOL
P011287,2022,SCHOOL
P043365,2022,NONE_LOW
P020883,2022,VOC_POSTSEC
P006201,2022,BACHELOR_EQ
P009663,2022,DOCTORATE
P016027,2022,BACHELOR_EQ
P044540,2022,VOC_POSTSEC
P001066,2022,SCHOOL
P045363,2022,SCHOOL
P041095,2022,MASTER_EQ
P008767,2022,NONE_LOW
P044144,2022,VOC_POSTSEC
P033220,2022,SCHOOL
P012734,2022,VOC_POSTSEC
P048235,2022,SCHOOL
P043457,2022,VOC_POSTSEC
P039659,2022,VOC_POSTSEC
P001252,2022,VOC_POSTSEC
P022999,2022,VOC_POSTSEC
P038925,2022,NONE_LOW
P020747,2022,SCHOOL
P038355,2022,NONE_LOW
P027746,2022,VOC_POSTSEC
P019494,2022,SCHOOL
P043207,2022,BACHELOR_EQ
P011333,2022,VOC_POSTSEC
P022292,2022,VOC_POSTSEC
P006061,2022,NONE_LOW
P028308,2022,BACHELOR_EQ
P018697,2022,
P047033,2022,VOC_POSTSEC
P017631,2022,BACHELOR_EQ
P035822,2022,MASTER_EQ
P033060,2022,BACHELOR_EQ
P039706,2022,VOC_POSTSEC
P042322,2022,VOC_POSTSEC
P024551,2022,SCHOOL
P001615,2022,BACHELOR_EQ
P021778,2022,SCHOOL
P041118,2022,BACHELOR_EQ
P016712,2022,NONE_LOW
P035390,2022,VOC_POSTSEC
P040634,2022,MASTER_EQ
P003059,2022,VOC_POSTSEC
P049202,2022,NONE_LOW
P023371,2022,NONE_LOW
P001380,2022,VOC_POSTSEC
P013241,2022,VOC_POSTSEC
P016475,2022,BACHELOR_EQ
P030839,2022,SCHOOL
P022882,2022,BACHELOR_EQ
P043651,2022,SCHOOL
P019276,2022,SCHOOL
P014222,2022,BACHELOR_EQ
P035208,2022,VOC_POSTSEC
P048270,2022,SCHOOL
P020122,2022,VOC_POSTSEC
P031758,2022,VOC_POSTSEC
P006338,2022,NONE_LOW
P000806,2022,VOC_POSTSEC
P047962,2022,SCHOOL
P030677,2022,UNKNOWN_CODE
P032980,2022,VOC_POSTSEC
P034385,2022,VOC_POSTSEC
P041860,2022,VOC_POSTSEC
P004626,2022,VOC_POSTSEC
P031024,2022,SCHOOL
P034009,2022,SCHOOL
P041346,2022,MASTER_EQ
P002563,2022,SCHOOL
P040672,2022,NONE_LOW
P031114,2022,BACHELOR_EQ
P010320,2022,SCHOOL
P017014,2022,VOC_POSTSEC
P017834,2022,DOCTORATE
P042788,2022,SCHOOL
P020859,2022,SCHOOL
P032306,2022,BACHELOR_EQ
P000683,2022,VOC_POSTSEC
P015401,2022,VOC_POSTSEC
P049919,2022,SCHOOL
P030880,2022,BACHELOR_EQ
P037504,2022,VOC_POSTSEC
P023218,2022,VOC_POSTSEC
P029328,2022,MASTER_EQ
P005355,2022,VOC_POSTSEC
P049648,2022,VOC_POSTSEC
P042172,2022,VOC_POSTSEC
P034044,2022,SCHOOL
P004451,2022,SCHOOL
P030863,2022,VOC_POSTSEC
P025918,2022,NONE_LOW
,2022,VOC_POSTSEC
P033087,2022,BACHELOR_EQ
P011410,2022,SCHOOL
P002589,2022,VOC_POSTSEC
P014710,2022,SCHOOL
P022286,2022,VOC_POSTSEC
P012887,2022,NONE_LOW
P039628,2022,NONE_LOW
P018115,2022,SCHOOL
P034303,2022,SCHOOL
P008509,2022,BACHELOR_EQ
P017200,2022,MASTER_EQ
P049915,2022,SCHOOL
P033133,2022,MASTER_EQ
P037198,2022,VOC_POSTSEC
P015841,2022,SCHOOL
P021351,2022,SCHOOL
P046653,2022,BACHELOR_EQ
P036093,2022,BACHELOR_EQ
P043393,2022,BACHELOR_EQ
P034289,2022,VOC_POSTSEC
P011955,2022,BACHELOR_EQ
P036049,2022,VOC_POSTSEC
P041418,2022,NONE_LOW
P001607,2022,VOC_POSTSEC
P046943,2022,MASTER_EQ
P021612,2022,DOCTORATE
P014216,2022,BACHELOR_EQ
P030510,2022,SCHOOL
P042544,2022,VOC_POSTSEC
P025517,2022,SCHOOL
P034211,2022,VOC_POSTSEC
P029181,2022,MASTER_EQ
P032139,2022,VOC_POSTSEC
P006314,2022,DOCTORATE
P008303,2022,VOC_POSTSEC
P046909,2022,BACHELOR_EQ
P007431,2022,SCHOOL
P024626,2022,VOC_POSTSEC
P027490,2022,VOC_POSTSEC
P028523,2022,BACHELOR_EQ
P049809,2022,SCHOOL
P000305,2022,NONE_LOW
P023178,2022,VOC_POSTSEC
P047288,2022,VOC_POSTSEC
P041522,2022,SCHOOL
P047414,2022,VOC_POSTSEC
P024485,2022,BACHELOR_EQ
P043809,2022,VOC_POSTSEC
P030049,2022,SCHOOL
P047545,2022,SCHOOL
P034415,2022,SCHOOL
P020637,2022,BACHELOR_EQ
P031968,2022,BACHELOR_EQ
P041916,2022,SCHOOL
P041397,2022,VOC_POSTSEC
P045314,2022,VOC_POSTSEC
P019724,2022,MASTER_EQ
P029292,2022,VOC_POSTSEC
P009511,2022,BACHELOR_EQ
P033632,2022,SCHOOL
P026822,2022,SCHOOL
P040121,2022,VOC_POSTSEC
P004650,2022,VOC_POSTSEC
P036592,2022,NONE_LOW
P029246,2022,VOC_POSTSEC
P033622,2022,SCHOOL
P012829,2022,SCHOOL
P026964,2022,VOC_POSTSEC
P043420,2022,SCHOOL
P016747,2022,VOC_POSTSEC
P027123,2022,VOC_POSTSEC
P038208,2022,VOC_POSTSEC
P008052,2022,VOC_POSTSEC
P012501,2022,VOC_POSTSEC
P014458,2022,BACHELOR_EQ
P029122,2022,SCHOOL
P000174,2022,NONE_LOW
P023073,2022,SCHOOL
P043741,2022,SCHOOL
P032955,2022,BACHELOR_EQ
P034579,2022,VOC_POSTSEC
P017205,2022,BACHELOR_EQ
P021226,2022,MASTER_EQ
P019087,2022,SCHOOL
P047660,2022,VOC_POSTSEC
P025162,2022,SCHOOL
P027200,2022,BACHELOR_EQ
P002198,2022,SCHOOL
P019536,2022,NONE_LOW
P008845,2022,NONE_LOW
P032248,2022,VOC_POSTSEC
P007812,2022,BACHELOR_EQ
P039993,2022,VOC_POSTSEC
P019817,2022,BACHELOR_EQ
P027868,2022,VOC_POSTSEC
P036189,2022,VOC_POSTSEC
P035683,2022,NONE_LOW
P041111,2022,MASTER_EQ
P019687,2022,NONE_LOW
P002517,2022,SCHOOL
P010401,2022,VOC_POSTSEC
P010106,2022,BACHELOR_EQ
P033088,2022,BACHELOR_EQ
P033816,2022,NONE_LOW
P040394,2022,BACHELOR_EQ
P011103,2022,SCHOOL
P029250,2022,BACHELOR_EQ
P013133,2022,SCHOOL
P038173,2022,MASTER_EQ
P029265,2022,SCHOOL
P008275,2022,VOC_POSTSEC
P048756,2022,SCHOOL
P032877,2022,BACHELOR_EQ
P005441,2022,VOC_POSTSEC
P027529,2022,VOC_POSTSEC
P035393,2022,VOC_POSTSEC
P024223,2022,VOC_POSTSEC
P004571,2022,SCHOOL
P017569,2022,VOC_POSTSEC
P012515,2022,MASTER_EQ
P041846,2022,VOC_POSTSEC
P021644,2022,SCHOOL
P028662,2022,NONE_LOW
P023546,2022,VOC_POSTSEC
P035260,2022,VOC_POSTSEC
P030661,2022,VOC_POSTSEC
P011367,2022,VOC_POSTSEC
P021673,2022,VOC_POSTSEC
P033842,2022,MASTER_EQ
P026828,2022,BACHELOR_EQ
P026180,2022,VOC_POSTSEC
P003132,2022,VOC_POSTSEC
P048686,2022,VOC_POSTSEC
P031594,2022,VOC_POSTSEC
P013066,2022,SCHOOL
P011297,2022,SCHOOL
P029674,2022,MASTER_EQ
P046419,2022,BACHELOR_EQ
P037635,2022,VOC_POSTSEC
P022437,2022,SCHOOL
P022171,2022,VOC_POSTSEC
P018657,2022,SCHOOL
P021714,2022,VOC_POSTSEC
P047899,2022,SCHOOL
P002581,2022,VOC_POSTSEC
P002875,2022,VOC_POSTSEC
P015205,2022,SCHOOL
P029829,2022,BACHELOR_EQ
P003441,2022,SCHOOL
P039820,2022,SCHOOL
P045018,2022,VOC_POSTSEC
P014312,2022,SCHOOL
P040987,2022,SCHOOL
P029489,2022,SCHOOL
P047096,2022,VOC_POSTSEC
P025935,2022,VOC_POSTSEC
P004824,2022,BACHELOR_EQ
P003067,2022,SCHOOL
P045097,2022,MASTER_EQ
P018153,2022,SCHOOL
P020601,2022,SCHOOL
P025013,2022,DOCTORATE
P047570,2022,VOC_POSTSEC
P028266,2022,VOC_POSTSEC
P043206,2022,VOC_POSTSEC
P043305,2022,VOC_POSTSEC
P027949,2022,BACHELOR_EQ
P003677,2022,NONE_LOW
P022356,2022,VOC_POSTSEC
P034566,2022,BACHELOR_EQ
P049699,2022,BACHELOR_EQ
P019284,2022,VOC_POSTSEC
P037118,2022,SCHOOL
P012853,2022,NONE_LOW
P013252,2022,SCHOOL
P023594,2022,SCHOOL
P012543,2022,SCHOOL
P043744,2022,SCHOOL
P011026,2022,BACHELOR_EQ
P004955,2022,VOC_POSTSEC
P042489,2022,DOCTORATE
P005048,2022,BACHELOR_EQ
P037129,2022,SCHOOL
P037126,2022,VOC_POSTSEC
P042240,2022,VOC_POSTSEC
P023232,2022,VOC_POSTSEC
P004985,2022,VOC_POSTSEC
P025189,2022,SCHOOL
P005593,2022,BACHELOR_EQ
P009898,2022,SCHOOL
P046965,2022,MASTER_EQ
P001851,2022,VOC_POSTSEC
P022074,2022,NONE_LOW
P007063,2022,MASTER_EQ
P033766,2022,MASTER_EQ
P006897,2022,VOC_POSTSEC
P002423,2022,VOC_POSTSEC
P015398,2022,BACHELOR_EQ
P022941,2022,MASTER_EQ
P018256,2022,BACHELOR_EQ
P035759,2022,BACHELOR_EQ
P020781,2022,BACHELOR_EQ
P020426,2022,VOC_POSTSEC
P040598,2022,BACHELOR_EQ
P045640,2022,BACHELOR_EQ
P010729,2022,SCHOOL
P023108,2022,BACHELOR_EQ
P022863,2022,VOC_POSTSEC
P013276,2022,BACHELOR_EQ
P029509,2022,VOC_POSTSEC
P004596,2022,VOC_POSTSEC
P032840,2022,BACHELOR_EQ
P036151,2022,SCHOOL
P036253,2022,SCHOOL
P005808,2022,VOC_POSTSEC
P002871,2022,VOC_POSTSEC
P006555,2022,VOC_POSTSEC
P018701,2022,VOC_POSTSEC
P036555,2022,VOC_POSTSEC
P003555,2022,NONE_LOW
P001418,2022,VOC_POSTSEC
P007185,2022,BACHELOR_EQ
P047700,2022,SCHOOL
P033308,2022,VOC_POSTSEC
P039643,2022,VOC_POSTSEC
P019115,2022,BACHELOR_EQ
P016255,2022,BACHELOR_EQ
P013459,2022,NONE_LOW
P006781,2022,SCHOOL
P044109,2022,SCHOOL
P043327,2022,SCHOOL
P044295,2022,VOC_POSTSEC
P024980,2022,SCHOOL
P029910,2022,VOC_POSTSEC
P024531,2022,VOC_POSTSEC
P029860,2022,NONE_LOW
P012231,2022,SCHOOL
P030514,2022,VOC_POSTSEC
P033692,2022,NONE_LOW
P032443,2022,VOC_POSTSEC
P015623,2022,NONE_LOW
P020125,2022,VOC_POSTSEC
P001981,2022,SCHOOL
P040875,2022,VOC_POSTSEC
P025372,2022,BACHELOR_EQ
P017013,2022,VOC_POSTSEC
P012925,2022,SCHOOL
P044667,2022,VOC_POSTSEC
P032028,2022,VOC_POSTSEC
P014288,2022,VOC_POSTSEC
P010235,2022,BACHELOR_EQ
P035414,2022,SCHOOL
P029088,2022,VOC_POSTSEC
P027652,2022,VOC_POSTSEC
P000131,2022,VOC_POSTSEC
P016167,2022,VOC_POSTSEC
P006192,2022,VOC_POSTSEC
P045436,2022,SCHOOL
P002215,2022,SCHOOL
P025758,2022,BACHELOR_EQ
P028835,2022,SCHOOL
P030912,2022,VOC_POSTSEC
P017253,2022,NONE_LOW
P024769,2022,VOC_POSTSEC
P005938,2022,SCHOOL
P003527,2022,VOC_POSTSEC
P026358,2022,BACHELOR_EQ
P039753,2022,MASTER_EQ
P003465,2022,VOC_POSTSEC
P048777,2022,VOC_POSTSEC
P008241,2022,VOC_POSTSEC
P034402,2022,BACHELOR_EQ
P014560,2022,MASTER_EQ
P027187,2022,MASTER_EQ
P018898,2022,VOC_POSTSEC
P030540,2022,VOC_POSTSEC
P046163,2022,BACHELOR_EQ
P008588,2022,NONE_LOW
P040129,2022,VOC_POSTSEC
P049696,2022,VOC_POSTSEC
P029014,2022,VOC_POSTSEC
P029039,2022,NONE_LOW
P004209,2022,SCHOOL
P003975,2022,BACHELOR_EQ
P045560,2022,VOC_POSTSEC
P038732,2022,SCHOOL
P001042,2022,VOC_POSTSEC
P001722,2022,BACHELOR_EQ
P028149,2022,NONE_LOW
