person_id,reporting_year,qualification_group
P037100,2024,SCHOOL_VOC
P037104,2024,HIGHER_ED
P037105,2024,HIGHER_ED
P037112,2024,SCHOOL_VOC
P037115,2024,SCHOOL_VOC
P037120,2024,SCHOOL_VOC
P037122,2024,SCHOOL_VOC
P037126,2024,SCHOOL_VOC
P037142,2024,SCHOOL_VOC
P037146,2024,SCHOOL_VOC
P037147,2024,SCHOOL_VOC
P037148,2024,HIGHER_ED
P037151,2024,SCHOOL_VOC
P037153,2024,UNMAPPED_GROUP
P037156,2024,HIGHER_ED
P037157,2024,SCHOOL_VOC
P037158,2024,SCHOOL_VOC
P037161,2024,HIGHER_ED
P037168,2024,SCHOOL_VOC
P037170,2024,SCHOOL_VOC
P037172,2024,SCHOOL_VOC
P037173,2024,SCHOOL_VOC
P037174,2024,HIGHER_ED
P037179,2024,SCHOOL_VOC
P037183,2024,HIGHER_ED
P037188,2024,SCHOOL_VOC
P037189,2024,HIGHER_ED
P037191,2024,HIGHER_ED
P037195,2024,HIGHER_ED
P037199,2024,SCHOOL_VOC
P037202,2024,SCHOOL_VOC
P037204,2024,SCHOOL_VOC
P037207,2024,HIGHER_ED
P037208,2024,LOW_NONE
P037210,2024,HIGHER_ED
P037214,2024,HIGHER_ED
P037220,2024,LOW_NONE
P037221,2024,HIGHER_ED
P037222,2024,HIGHER_ED
P037225,2024,SCHOOL_VOC
P037237,2024,SCHOOL_VOC
P037238,2024,SCHOOL_VOC
P037239,2023,HIGHER_ED
P037242,2024,SCHOOL_VOC
P037244,2024,SCHOOL_VOC
P037247,2024,HIGHER_ED
P037250,2024,HIGHER_ED
P037252,2024,SCHOOL_VOC
P037253,2024,HIGHER_ED
P037254,2024,SCHOOL_VOC
P037257,2024,SCHOOL_VOC
P037258,2024,LOW_NONE
P037264,2024,SCHOOL_VOC
P037270,2024,SCHOOL_VOC
P037271,2024,SCHOOL_VOC
P037273,2024,HIGHER_ED
P037274,2024,SCHOOL_VOC
P037277,2024,SCHOOL_VOC
P037278,2024,SCHOOL_VOC
P037279,2024,SCHOOL_VOC
P037281,2024,SCHOOL_VOC
P037284,2024,HIGHER_ED
P037285,2024,SCHOOL_VOC
P037289,2024,HIGHER_ED
P037294,2024,SCHOOL_VOC
P037297,2024,SCHOOL_VOC
P037299,2024,HIGHER_ED
P037301,2024,SCHOOL_VOC
P037303,2024,LOW_NONE
P037304,2024,LOW_NONE
P037307,2024,SCHOOL_VOC
P037312,2024,SCHOOL_VOC
P037319,2024,HIGHER_ED
P037321,2024,SCHOOL_VOC
P037331,2024,SCHOOL_VOC
P037334,2024,HIGHER_ED
P037335,2024,SCHOOL_VOC
P037336,2024,SCHOOL_VOC
P037340,2024,SCHOOL_VOC
P037342,2024,SCHOOL_VOC
P037343,2024,HIGHER_ED
P037344,2024,SCHOOL_VOC
P037345,2024,SCHOOL_VOC
P037347,2024,SCHOOL_VOC
P037353,2024,HIGHER_ED
P037354,2024,HIGHER_ED
P037355,2024,HIGHER_ED
P037356,2024,SCHOOL_VOC
P037357,2024,SCHOOL_VOC
P037358,2024,UNMAPPED_GROUP
P037359,2024,SCHOOL_VOC
P037360,2024,SCHOOL_VOC
P037362,2024,SCHOOL_VOC
P037369,2024,HIGHER_ED
P037370,2024,HIGHER_ED
P037372,2024,HIGHER_ED
P037373,2024,SCHOOL_VOC
P037374,2024,SCHOOL_VOC
P037376,2024,SCHOOL_VOC
P037377,2024,HIGHER_ED
P037383,2024,SCHOOL_VOC
P037385,2024,HIGHER_ED
P037387,2024,HIGHER_ED
P037388,2024,HIGHER_ED
P037390,2024,SCHOOL_VOC
P037392,2024,SCHOOL_VOC
P037395,2024,SCHOOL_VOC
P037398,2024,HIGHER_ED
P037399,2024,SCHOOL_VOC
P037400,2024,SCHOOL_VOC
P037404,2024,HIGHER_ED
P037410,2024,HIGHER_ED
P037412,2024,HIGHER_ED
P037413,2024,LOW_NONE
P037418,2024,SCHOOL_VOC
P037420,2024,SCHOOL_VOC
P037423,2024,HIGHER_ED
P037425,2024,LOW_NONE
P037426,2024,SCHOOL_VOC
P037431,2024,LOW_NONE
P037432,2024,SCHOOL_VOC
P037433,2024,SCHOOL_VOC
P037435,2024,SCHOOL_VOC
P037437,2024,SCHOOL_VOC
P037438,2024,HIGHER_ED
P037444,2024,HIGHER_ED
P037453,2024,SCHOOL_VOC
P037454,2024,SCHOOL_VOC
P037462,2024,HIGHER_ED
P037463,2024,HIGHER_ED
P037468,2024,HIGHER_ED
P037470,2024,HIGHER_ED
P037481,2024,SCHOOL_VOC
P037483,2024,HIGHER_ED
P037484,2024,LOW_NONE
P037485,2024,HIGHER_ED
P037487,2024,SCHOOL_VOC
P037490,2024,SCHOOL_VOC
P037494,2024,SCHOOL_VOC
P037495,2024,SCHOOL_VOC
P037496,2024,SCHOOL_VOC
P037498,2024,HIGHER_ED
P037500,2024,
P037501,2024,SCHOOL_VOC
P037502,2024,SCHOOL_VOC
P037504,2024,SCHOOL_VOC
P037506,2024,HIGHER_ED
P037507,2024,HIGHER_ED
P037511,2024,HIGHER_ED
P037512,2024,HIGHER_ED
P037518,2024,SCHOOL_VOC
P037522,2024,SCHOOL_VOC
P037524,2024,SCHOOL_VOC
P037525,2024,SCHOOL_VOC
P037526,2024,SCHOOL_VOC
P037530,2024,SCHOOL_VOC
P037535,2024,LOW_NONE
P037538,2024,LOW_NONE
P037540,2024,HIGHER_ED
P037542,2024,SCHOOL_VOC
P037546,2024,HIGHER_ED
P037548,2024,LOW_NONE
P037549,2024,SCHOOL_VOC
P037550,2024,SCHOOL_VOC
P037556,2024,HIGHER_ED
P037557,2024,HIGHER_ED
P037558,2024,SCHOOL_VOC
P037559,2024,SCHOOL_VOC
P037560,2024,SCHOOL_VOC
P037562,2024,SCHOOL_VOC
P037563,2024,HIGHER_ED
P037564,2024,SCHOOL_VOC
P037566,2024,LOW_NONE
P037568,2024,SCHOOL_VOC
P037570,2024,SCHOOL_VOC
P037572,2024,SCHOOL_VOC
P037573,2024,SCHOOL_VOC
P037574,2024,SCHOOL_VOC
P037577,2024,SCHOOL_VOC
P037579,2024,SCHOOL_VOC
P037582,2024,SCHOOL_VOC
P037585,2024,HIGHER_ED
P037590,2024,HIGHER_ED
P037592,2024,LOW_NONE
P037598,2024,SCHOOL_VOC
P037599,2024,SCHOOL_VOC
P037600,2024,SCHOOL_VOC
P037603,2024,HIGHER_ED
P037604,2024,SCHOOL_VOC
P037606,2024,HIGHER_ED
P037608,2024,LOW_NONE
P037609,2024,SCHOOL_VOC
P037610,2024,SCHOOL_VOC
P037612,2024,SCHOOL_VOC
P037619,2024,SCHOOL_VOC
P037621,2024,SCHOOL_VOC
P037624,2024,SCHOOL_VOC
P037626,2024,LOW_NONE
P037627,2024,SCHOOL_VOC
P037633,2024,SCHOOL_VOC
P037635,2024,HIGHER_ED
P037638,2024,HIGHER_ED
P037639,2024,SCHOOL_VOC
P037646,2024,SCHOOL_VOC
P037647,2024,HIGHER_ED
P037651,2024,HIGHER_ED
P037652,2024,SCHOOL_VOC
P037654,2024,HIGHER_ED
P037656,2024,SCHOOL_VOC
P037657,2024,LOW_NONE
P037658,2024,LOW_NONE
P037660,2024,SCHOOL_VOC
P037662,2024,SCHOOL_VOC
P037666,2024,SCHOOL_VOC
P037667,2024,SCHOOL_VOC
P037670,2024,SCHOOL_VOC
P037675,2024,SCHOOL_VOC
P037676,2024,SCHOOL_VOC
P037680,2024,HIGHER_ED
P037685,2024,SCHOOL_VOC
P037686,2024,SCHOOL_VOC
P037687,2024,HIGHER_ED
P037689,2024,LOW_NONE
P037691,2024,SCHOOL_VOC
P037693,2024,SCHOOL_VOC
P037694,2024,HIGHER_ED
P037695,2024,SCHOOL_VOC
P037696,2024,HIGHER_ED
P037698,2024,HIGHER_ED
P037702,2024,SCHOOL_VOC
P037704,2024,HIGHER_ED
P037709,2024,SCHOOL_VOC
P037712,2024,SCHOOL_VOC
P037713,2024,SCHOOL_VOC
P037715,2024,SCHOOL_VOC
P037716,2024,SCHOOL_VOC
P037723,2024,SCHOOL_VOC
P037725,2024,SCHOOL_VOC
P037728,2024,HIGHER_ED
P037731,2024,SCHOOL_VOC
P037738,2024,HIGHER_ED
P037740,2024,SCHOOL_VOC
P037741,2024,HIGHER_ED
P037743,2024,SCHOOL_VOC
P037746,2024,SCHOOL_VOC
P037750,2024,SCHOOL_VOC
P037754,2024,HIGHER_ED
P037756,2024,HIGHER_ED
P037758,2024,SCHOOL_VOC
P037760,2024,SCHOOL_VOC
P037762,2024,HIGHER_ED
P037767,2024,HIGHER_ED
P037769,2024,SCHOOL_VOC
P037773,2024,SCHOOL_VOC
P037775,2024,SCHOOL_VOC
P037781,2024,SCHOOL_VOC
P037783,2024,SCHOOL_VOC
P037786,2023,SCHOOL_VOC
P037792,2024,
P037801,2024,SCHOOL_VOC
P037802,2024,SCHOOL_VOC
P037807,2024,SCHOOL_VOC
P037813,2024,LOW_NONE
P037814,2024,SCHOOL_VOC
P037815,2024,SCHOOL_VOC
P037825,2024,SCHOOL_VOC
P037826,2024,HIGHER_ED
P037828,2024,SCHOOL_VOC
P037835,2024,LOW_NONE
P037837,2024,LOW_NONE
P037838,2024,SCHOOL_VOC
P037840,2024,SCHOOL_VOC
P037847,2024,SCHOOL_VOC
P037849,2024,SCHOOL_VOC
P037860,2024,LOW_NONE
P037862,2024,SCHOOL_VOC
P037864,2024,HIGHER_ED
P037866,2024,HIGHER_ED
P037868,2024,SCHOOL_VOC
P037870,2024,HIGHER_ED
P037879,2024,SCHOOL_VOC
P037881,2024,HIGHER_ED
P037883,2024,SCHOOL_VOC
P037892,2024,SCHOOL_VOC
P037899,2024,HIGHER_ED
P037906,2024,SCHOOL_VOC
P037909,2024,HIGHER_ED
P037911,2024,HIGHER_ED
P037917,2024,LOW_NONE
P037918,2024,SCHOOL_VOC
P037922,2024,HIGHER_ED
P037923,2024,HIGHER_ED
P037924,2024,SCHOOL_VOC
P037927,2024,SCHOOL_VOC
P037929,2024,SCHOOL_VOC
P037931,2024,HIGHER_ED
P037932,2024,SCHOOL_VOC
P037934,2024,SCHOOL_VOC
P037935,2024,HIGHER_ED
P037941,2024,SCHOOL_VOC
P037942,2024,SCHOOL_VOC
P037943,2024,SCHOOL_VOC
P037944,2024,SCHOOL_VOC
P037951,2024,SCHOOL_VOC
P037953,2024,SCHOOL_VOC
P037954,2024,SCHOOL_VOC
P037957,2024,SCHOOL_VOC
P037960,2024,SCHOOL_VOC
P037963,2024,HIGHER_ED
P037967,2024,HIGHER_ED
P037968,2024,SCHOOL_VOC
P037970,2024,HIGHER_ED
P037973,2024,SCHOOL_VOC
P037974,2023,SCHOOL_VOC
P037977,2024,HIGHER_ED
P037984,2024,HIGHER_ED
P037985,2024,HIGHER_ED
P037988,2024,SCHOOL_VOC
P037991,2024,SCHOOL_VOC
P037993,2024,SCHOOL_VOC
P037994,2024,SCHOOL_VOC
P037998,2024,SCHOOL_VOC
P038005,2024,SCHOOL_VOC
P038006,2024,SCHOOL_VOC
P038007,2024,SCHOOL_VOC
P038009,2024,LOW_NONE
P038010,2024,HIGHER_ED
P038014,2024,SCHOOL_VOC
P038016,2024,HIGHER_ED
P038017,2024,LOW_NONE
P038019,2024,SCHOOL_VOC
P038020,2024,HIGHER_ED
P038028,2024,SCHOOL_VOC
P038034,2024,SCHOOL_VOC
P038036,2024,HIGHER_ED
P038038,2024,SCHOOL_VOC
P038043,2024,SCHOOL_VOC
P038046,2024,SCHOOL_VOC
P038047,2024,HIGHER_ED
P038048,2024,SCHOOL_VOC
P038049,2024,HIGHER_ED
P038051,2024,SCHOOL_VOC
P038053,2024,SCHOOL_VOC
P038060,2024,SCHOOL_VOC
P038064,2024,SCHOOL_VOC
P038067,2024,LOW_NONE
P038069,2024,HIGHER_ED
P038073,2024,SCHOOL_VOC
P038081,2024,HIGHER_ED
P038082,2024,LOW_NONE
P038086,2024,SCHOOL_VOC
P038087,2024,HIGHER_ED
P038088,2024,LOW_NONE
P038093,2024,SCHOOL_VOC
P038098,2024,SCHOOL_VOC
P038099,2024,SCHOOL_VOC
P038101,2024,HIGHER_ED
P038105,2024,LOW_NONE
P038107,2024,SCHOOL_VOC
P038109,2024,SCHOOL_VOC
P038111,2024,UNMAPPED_GROUP
P038114,2024,SCHOOL_VOC
P038117,2024,HIGHER_ED
P038120,2024,LOW_NONE
P038121,2024,HIGHER_ED
P038123,2024,HIGHER_ED
P038126,2024,SCHOOL_VOC
P038127,2024,HIGHER_ED
P038131,2024,SCHOOL_VOC
P038135,2024,SCHOOL_VOC
P038136,2024,SCHOOL_VOC
P038139,2024,HIGHER_ED
P038140,2024,SCHOOL_VOC
P038143,2024,SCHOOL_VOC
P038144,2024,HIGHER_ED
P038147,2024,SCHOOL_VOC
P038148,2024,SCHOOL_VOC
P038149,2024,SCHOOL_VOC
P038150,2024,SCHOOL_VOC
P038151,2024,HIGHER_ED
P038152,2024,HIGHER_ED
P038160,2024,SCHOOL_VOC
P038161,2024,SCHOOL_VOC
P038162,2024,HIGHER_ED
P038164,2024,SCHOOL_VOC
P038166,2024,SCHOOL_VOC
P038168,2024,SCHOOL_VOC
P038171,2024,SCHOOL_VOC
P038172,2024,SCHOOL_VOC
P038173,2024,HIGHER_ED
P038176,2024,SCHOOL_VOC
P038178,2024,SCHOOL_VOC
P038182,2024,HIGHER_ED
P038184,2024,SCHOOL_VOC
P038185,2024,SCHOOL_VOC
P038187,2024,HIGHER_ED
P038188,2024,HIGHER_ED
P038195,2024,HIGHER_ED
P038201,2024,HIGHER_ED
P038202,2024,SCHOOL_VOC
P038203,2024,HIGHER_ED
P038208,2024,SCHOOL_VOC
P038216,2024,SCHOOL_VOC
P038220,2024,HIGHER_ED
P038222,2024,SCHOOL_VOC
P038224,2024,SCHOOL_VOC
P038225,2024,SCHOOL_VOC
P038228,2024,SCHOOL_VOC
P038233,2024,SCHOOL_VOC
P038234,2024,HIGHER_ED
P038236,2024,SCHOOL_VOC
P038237,2024,HIGHER_ED
P038243,2024,HIGHER_ED
P038244,2024,SCHOOL_VOC
P038245,2024,SCHOOL_VOC
P038250,2024,SCHOOL_VOC
P038251,2024,HIGHER_ED
P038256,2024,SCHOOL_VOC
P038258,2024,SCHOOL_VOC
P038259,2024,HIGHER_ED
P038266,2024,SCHOOL_VOC
P038271,2024,SCHOOL_VOC
P038274,2024,SCHOOL_VOC
P038284,2024,SCHOOL_VOC
P038285,2024,HIGHER_ED
P038288,2024,HIGHER_ED
P038291,2024,SCHOOL_VOC
P038292,2024,SCHOOL_VOC
P038294,2024,HIGHER_ED
P038298,2024,HIGHER_ED
P038300,2024,SCHOOL_VOC
P038301,2024,HIGHER_ED
P038302,2024,SCHOOL_VOC
P038308,2024,HIGHER_ED
P038310,2024,SCHOOL_VOC
P038312,2024,SCHOOL_VOC
P038313,2024,SCHOOL_VOC
P038320,2024,LOW_NONE
P038324,2024,SCHOOL_VOC
P038325,2024,LOW_NONE
P038326,2024,SCHOOL_VOC
P038327,2024,SCHOOL_VOC
P038328,2024,SCHOOL_VOC
P038329,2024,HIGHER_ED
P038333,2024,SCHOOL_VOC
P038335,2024,HIGHER_ED
P038336,2024,SCHOOL_VOC
P038340,2024,SCHOOL_VOC
P038341,2024,SCHOOL_VOC
P038346,2024,SCHOOL_VOC
P038349,2024,SCHOOL_VOC
P038353,2024,SCHOOL_VOC
P038355,2024,LOW_NONE
P038356,2024,UNMAPPED_GROUP
P038361,2024,SCHOOL_VOC
P038364,2024,HIGHER_ED
P038369,2024,HIGHER_ED
P038371,2024,SCHOOL_VOC
P038372,2024,HIGHER_ED
P038375,2024,SCHOOL_VOC
P038377,2024,HIGHER_ED
P038385,2024,SCHOOL_VOC
P038386,2024,SCHOOL_VOC
P038389,2024,SCHOOL_VOC
P038390,2024,SCHOOL_VOC
P038395,2024,HIGHER_ED
P038396,2024,SCHOOL_VOC
P038401,2024,LOW_NONE
P038402,2024,SCHOOL_VOC
P038407,2024,HIGHER_ED
P038409,2024,SCHOOL_VOC
P038410,2024,SCHOOL_VOC
P038412,2024,SCHOOL_VOC
P038413,2024,SCHOOL_VOC
P038415,2024,SCHOOL_VOC
P038419,2024,SCHOOL_VOC
P038424,2024,SCHOOL_VOC
P038426,2024,SCHOOL_VOC
P038427,2024,HIGHER_ED
P038428,2024,SCHOOL_VOC
P038429,2024,SCHOOL_VOC
P038430,2024,SCHOOL_VOC
P038435,2024,SCHOOL_VOC
P038438,2024,SCHOOL_VOC
P038441,2024,SCHOOL_VOC
P038442,2024,HIGHER_ED
P038443,2024,LOW_NONE
P038444,2024,LOW_NONE
P038446,2024,SCHOOL_VOC
P038447,2024,SCHOOL_VOC
P038448,2024,SCHOOL_VOC
P038449,2024,LOW_NONE
P038450,2024,SCHOOL_VOC
P038453,2024,SCHOOL_VOC
P038458,2024,SCHOOL_VOC
P038461,2024,SCHOOL_VOC
P038463,2024,SCHOOL_VOC
P038465,2024,SCHOOL_VOC
P038471,2024,SCHOOL_VOC
P038472,2024,HIGHER_ED
P038476,2024,SCHOOL_VOC
P038477,2024,SCHOOL_VOC
P038478,2024,SCHOOL_VOC
P038482,2024,SCHOOL_VOC
P038483,2024,SCHOOL_VOC
P038486,2024,HIGHER_ED
P038487,2024,SCHOOL_VOC
P038490,2024,HIGHER_ED
P038491,2024,SCHOOL_VOC
P038495,2024,SCHOOL_VOC
P038496,2024,SCHOOL_VOC
P038501,2024,SCHOOL_VOC
P038503,2024,HIGHER_ED
P038509,2024,SCHOOL_VOC
P038510,2024,SCHOOL_VOC
P038511,2024,SCHOOL_VOC
P038523,2024,LOW_NONE
P038539,2024,HIGHER_ED
P038547,2024,HIGHER_ED
P038550,2024,HIGHER_ED
P038553,2024,HIGHER_ED
P038556,2024,LOW_NONE
P038557,2024,SCHOOL_VOC
P038558,2024,SCHOOL_VOC
P038564,2024,HIGHER_ED
P038567,2024,HIGHER_ED
P038568,2024,SCHOOL_VOC
P038569,2024,SCHOOL_VOC
P038570,2024,SCHOOL_VOC
P038575,2024,SCHOOL_VOC
P038583,2024,SCHOOL_VOC
P038585,2024,SCHOOL_VOC
P038594,2024,HIGHER_ED
P038595,2024,SCHOOL_VOC
P038603,2024,HIGHER_ED
P038604,2024,SCHOOL_VOC
P038605,2024,LOW_NONE
P038607,2024,HIGHER_ED
P038608,2024,HIGHER_ED
P038609,2024,SCHOOL_VOC
P038611,2024,HIGHER_ED
P038616,2024,SCHOOL_VOC
P038617,2024,SCHOOL_VOC
P038620,2024,SCHOOL_VOC
P038624,2024,HIGHER_ED
P038625,2024,SCHOOL_VOC
P038626,2024,SCHOOL_VOC
P038632,2024,UNMAPPED_GROUP
P038634,2024,SCHOOL_VOC
P038638,2024,LOW_NONE
P038641,2024,SCHOOL_VOC
P038644,2024,SCHOOL_VOC
P038645,2024,SCHOOL_VOC
P038646,2024,SCHOOL_VOC
P038649,2024,HIGHER_ED
P038652,2024,SCHOOL_VOC
P038653,2024,HIGHER_ED
P038656,2024,LOW_NONE
P038657,2024,SCHOOL_VOC
P038659,2024,SCHOOL_VOC
P038664,2024,LOW_NONE
P038669,2024,SCHOOL_VOC
P038671,2024,HIGHER_ED
P038677,2024,SCHOOL_VOC
P038681,2024,HIGHER_ED
P038687,2024,HIGHER_ED
P038688,2024,SCHOOL_VOC
P038691,2024,SCHOOL_VOC
P038692,2024,SCHOOL_VOC
P038694,2024,SCHOOL_VOC
P038698,2024,HIGHER_ED
P038700,2024,SCHOOL_VOC
P038701,2024,SCHOOL_VOC
P038705,2024,SCHOOL_VOC
P038712,2024,HIGHER_ED
P038713,2024,SCHOOL_VOC
P038717,2024,SCHOOL_VOC
P038718,2024,SCHOOL_VOC
P038719,2024,SCHOOL_VOC
P038720,2024,HIGHER_ED
P038723,2024,HIGHER_ED
P038726,2024,SCHOOL_VOC
P038732,2024,SCHOOL_VOC
P038737,2024,SCHOOL_VOC
P038747,2024,HIGHER_ED
P038754,2024,SCHOOL_VOC
P038755,2024,HIGHER_ED
P038756,2024,SCHOOL_VOC
P038763,2024,SCHOOL_VOC
P038767,2024,SCHOOL_VOC
P038769,2024,LOW_NONE
P038771,2024,LOW_NONE
P038774,2024,SCHOOL_VOC
P038776,2024,SCHOOL_VOC
P038785,2024,HIGHER_ED
P038786,2024,SCHOOL_VOC
P038787,2024,SCHOOL_VOC
P038789,2024,SCHOOL_VOC
P038790,2024,HIGHER_ED
P038794,2024,HIGHER_ED
P038796,2024,SCHOOL_VOC
P038798,2024,HIGHER_ED
P038801,2024,HIGHER_ED
P038806,2024,LOW_NONE
P038808,2024,SCHOOL_VOC
P038811,2024,LOW_NONE
P038812,2024,SCHOOL_VOC
P038820,2024,HIGHER_ED
P038821,2024,SCHOOL_VOC
P038824,2024,SCHOOL_VOC
P038825,2024,SCHOOL_VOC
P038831,2024,HIGHER_ED
P038834,2024,HIGHER_ED
P038836,2024,HIGHER_ED
P038839,2024,HIGHER_ED
P038844,2024,SCHOOL_VOC
P038851,2024,HIGHER_ED
P038854,2024,SCHOOL_VOC
P038856,2024,LOW_NONE
P038859,2024,SCHOOL_VOC
P038862,2024,HIGHER_ED
P038865,2024,SCHOOL_VOC
P038868,2024,HIGHER_ED
P038871,2024,HIGHER_ED
P038872,2024,HIGHER_ED
P038874,2024,SCHOOL_VOC
P038879,2024,SCHOOL_VOC
P038882,2024,SCHOOL_VOC
P038884,2024,SCHOOL_VOC
P038886,2024,HIGHER_ED
P038888,2024,HIGHER_ED
P038889,2024,HIGHER_ED
P038891,2024,SCHOOL_VOC
P038892,2024,SCHOOL_VOC
P038895,2024,SCHOOL_VOC
P038900,2024,SCHOOL_VOC
P038903,2024,SCHOOL_VOC
P038904,2024,SCHOOL_VOC
P038908,2024,HIGHER_ED
P038909,2024,HIGHER_ED
P038910,2024,LOW_NONE
P038913,2024,SCHOOL_VOC
P038916,2024,SCHOOL_VOC
P038919,2024,SCHOOL_VOC
P038920,2024,SCHOOL_VOC
P038923,2024,SCHOOL_VOC
P038925,2024,LOW_NONE
P038928,2024,SCHOOL_VOC
P038930,2024,SCHOOL_VOC
P038933,2024,HIGHER_ED
P038934,2024,HIGHER_ED
P038935,2024,HIGHER_ED
P038942,2024,HIGHER_ED
P038943,2024,SCHOOL_VOC
P038944,2024,HIGHER_ED
P038946,2024,HIGHER_ED
P038947,2024,SCHOOL_VOC
P038951,2024,
P038956,2024,HIGHER_ED
P038960,2024,SCHOOL_VOC
P038961,2024,HIGHER_ED
P038962,2024,HIGHER_ED
P038963,2024,HIGHER_ED
P038966,2024,HIGHER_ED
P038969,2024,SCHOOL_VOC
P038973,2024,HIGHER_ED
P038974,2024,SCHOOL_VOC
P038982,2024,SCHOOL_VOC
P038983,2024,SCHOOL_VOC
P038987,2024,SCHOOL_VOC
P038989,2024,SCHOOL_VOC
P038990,2024,HIGHER_ED
P038991,2024,SCHOOL_VOC
P038992,2024,SCHOOL_VOC
P038997,2024,HIGHER_ED
P038998,2024,HIGHER_ED
P039002,2024,SCHOOL_VOC
P039007,2024,SCHOOL_VOC
P039008,2024,HIGHER_ED
P039009,2024,SCHOOL_VOC
P039014,2024,SCHOOL_VOC
P039016,2024,SCHOOL_VOC
P039017,2024,SCHOOL_VOC
P039023,2024,SCHOOL_VOC
P039027,2024,HIGHER_ED
P039029,2024,SCHOOL_VOC
P039031,2024,HIGHER_ED
P039033,2024,SCHOOL_VOC
P039037,2024,SCHOOL_VOC
P039038,2024,SCHOOL_VOC
P039040,2024,SCHOOL_VOC
P039042,2024,HIGHER_ED
P039043,2024,SCHOOL_VOC
P039046,2024,HIGHER_ED
P039048,2024,HIGHER_ED
P039050,2024,LOW_NONE
P039051,2024,SCHOOL_VOC
P039052,2024,LOW_NONE
P039054,2024,HIGHER_ED
P039057,2024,SCHOOL_VOC
P039058,2024,SCHOOL_VOC
P039059,2024,SCHOOL_VOC
P039060,2024,HIGHER_ED
P039061,2024,HIGHER_ED
P039064,2024,SCHOOL_VOC
P039066,2024,SCHOOL_VOC
P039067,2024,SCHOOL_VOC
P039069,2024,SCHOOL_VOC
P039070,2024,SCHOOL_VOC
P039085,2024,SCHOOL_VOC
P039088,2024,SCHOOL_VOC
P039091,2024,HIGHER_ED
P039093,2024,SCHOOL_VOC
P039094,2024,SCHOOL_VOC
P039095,2024,SCHOOL_VOC
P039106,2024,SCHOOL_VOC
P039111,2024,SCHOOL_VOC
P039115,2024,SCHOOL_VOC
P039117,2024,SCHOOL_VOC
P039118,2024,SCHOOL_VOC
P039119,2024,SCHOOL_VOC
P039123,2024,SCHOOL_VOC
P039128,2024,SCHOOL_VOC
P039129,2024,SCHOOL_VOC
P039135,2024,SCHOOL_VOC
P039136,2024,HIGHER_ED
P039138,2024,SCHOOL_VOC
P039139,2024,HIGHER_ED
P039140,2024,SCHOOL_VOC
P039142,2024,SCHOOL_VOC
P039144,2024,HIGHER_ED
P039145,2024,HIGHER_ED
P039151,2024,SCHOOL_VOC
P039153,2024,SCHOOL_VOC
P039157,2024,SCHOOL_VOC
P039158,2024,SCHOOL_VOC
P039167,2024,HIGHER_ED
P039168,2024,SCHOOL_VOC
P039173,2024,HIGHER_ED
P039174,2024,SCHOOL_VOC
P039175,2024,SCHOOL_VOC
P039178,2024,SCHOOL_VOC
P039181,2024,SCHOOL_VOC
P039184,2024,SCHOOL_VOC
P039185,2024,HIGHER_ED
P039186,2024,SCHOOL_VOC
P039187,2024,SCHOOL_VOC
P039194,2024,LOW_NONE
P039197,2024,HIGHER_ED
P039198,2024,SCHOOL_VOC
P039201,2024,SCHOOL_VOC
P039203,2024,HIGHER_ED
P039208,2024,SCHOOL_VOC
P039210,2024,LOW_NONE
P039212,2024,SCHOOL_VOC
P039213,2024,SCHOOL_VOC
P039215,2024,SCHOOL_VOC
P039216,2024,SCHOOL_VOC
P039219,2024,SCHOOL_VOC
P039221,2024,SCHOOL_VOC
P039222,2024,HIGHER_ED
P039227,2024,HIGHER_ED
P039228,2024,HIGHER_ED
P039235,2024,HIGHER_ED
P039241,2024,SCHOOL_VOC
P039243,2024,SCHOOL_VOC
P039244,2024,SCHOOL_VOC
P039246,2024,SCHOOL_VOC
P039253,2024,SCHOOL_VOC
P039258,2024,LOW_NONE
P039267,2024,SCHOOL_VOC
P039270,2024,SCHOOL_VOC
P039273,2024,SCHOOL_VOC
P039274,2024,SCHOOL_VOC
P039275,2024,HIGHER_ED
P039278,2024,SCHOOL_VOC
P039280,2024,SCHOOL_VOC
P039283,2024,SCHOOL_VOC
P039285,2024,SCHOOL_VOC
P039286,2024,HIGHER_ED
P039290,2024,SCHOOL_VOC
P039291,2024,SCHOOL_VOC
P039304,2024,SCHOOL_VOC
P039305,2024,SCHOOL_VOC
P039307,2023,SCHOOL_VOC
P039310,2024,HIGHER_ED
P039313,2024,SCHOOL_VOC
P039314,2024,SCHOOL_VOC
P039315,2024,HIGHER_ED
P039320,2024,SCHOOL_VOC
P039321,2024,SCHOOL_VOC
P039325,2024,SCHOOL_VOC
P039330,2024,SCHOOL_VOC
P039331,2024,HIGHER_ED
P039334,2024,SCHOOL_VOC
P039336,2024,SCHOOL_VOC
P039338,2024,HIGHER_ED
P039340,2024,HIGHER_ED
P039341,2024,LOW_NONE
P039342,2024,SCHOOL_VOC
P039344,2024,SCHOOL_VOC
P039345,2024,SCHOOL_VOC
P039348,2024,SCHOOL_VOC
P039362,2024,HIGHER_ED
P039363,2024,LOW_NONE
P039364,2024,HIGHER_ED
P039365,2024,SCHOOL_VOC
,2024,SCHOOL_VOC
P039368,2024,SCHOOL_VOC
P039369,2024,SCHOOL_VOC
P039375,2024,SCHOOL_VOC
P039380,2024,SCHOOL_VOC
P039383,2024,SCHOOL_VOC
P039384,2024,LOW_NONE
