person_id,tax_year,tax_filing_flag,taxable_income,contact_address_id
P044361,2025,1,39615.63,A002186
P044362,2025,1,16412.34,A002186
P044365,2025,1,54792.82,A002186
P044371,2025,1,64088.73,A007176
P044372,2025,1,10957.08,A005697
P044376,2025,1,40630.96,A012527
P044377,2025,1,62517.25,A006929
P044379,2025,1,72295.79,A015159
P044381,2025,1,42551.81,A010113
P044382,2025,1,11005.67,
P044385,2025,1,53579.39,A006320
P044386,2025,0,0.0,A010484
P044389,2025,1,12316.44,A012262
P044391,2025,1,25220.47,A014206
P044392,2025,1,36881.72,A014206
P044393,2025,1,66689.34,A007367
P044394,2025,1,15839.36,A010432
P044396,2025,1,26330.95,A013911
P044397,2025,1,9245.24,A013911
P044399,2025,1,21067.92,A012331
P044403,2025,1,25485.41,A002432
P044404,2025,1,32810.44,A016477
P044405,2025,1,26504.31,A013462
P044407,2025,1,25366.15,A013462
P044408,2025,0,0.0,A017153
P044409,2025,1,7746.06,A011215
P044411,2025,1,14008.48,A015715
P044412,2025,1,24386.65,A016521
P044415,2025,1,77603.03,A010434
P044421,2025,1,4522.31,A009287
P044422,2025,1,12270.68,
P044427,2025,1,54453.44,A003551
P044431,2025,1,9434.84,A003551
P044433,2025,1,35894.51,A017113
P044434,2025,1,35030.88,A012533
P044435,2025,1,61409.28,A002492
P044438,2025,0,0.0,A002492
P044440,2025,1,76595.15,A015628
P044441,2025,1,17926.09,A015628
P044447,2025,1,17798.6,A000103
P044448,2025,1,26504.93,
P044450,2025,1,-27275.99,A012426
P044454,2025,1,21466.71,A007454
P044455,2025,1,14920.11,A002781
P044458,2025,1,13675.7,A013232
P044459,2025,1,14519.95,A013232
P044460,2025,1,33853.75,A013232
P044461,2025,1,-17459.47,A013232
P044462,2025,1,17744.37,A014842
P044463,2025,1,7310.3,A014842
P044464,2025,1,24198.81,A003930
P044467,2025,1,80931.49,A017266
P044468,2025,1,52121.37,A014416
P044469,2025,1,42774.87,A008782
P044475,2025,0,0.0,A008233
P044476,2025,1,34110.98,A008233
P044477,2025,1,19048.04,
P044478,2025,1,8495.67,A003419
P044479,2025,1,13607.94,A002079
P044480,2025,1,65955.99,A002079
P044481,2025,1,57054.71,A002079
P044483,2025,1,19843.23,A003419
P044486,2025,1,14817.6,A003291
P044487,2025,1,59469.55,A003291
P044493,2025,1,9763.74,A013791
P044496,2025,1,91060.21,A000505
P044497,2025,1,67628.73,A017570
P044506,2025,1,32700.0,A006736
P044507,2025,1,18598.0,A011764
P044514,2025,1,0.0,A003526
P044516,2025,1,7762.28,A001445
P044517,2025,1,63435.02,A001445
P044518,2025,1,8046.35,A005480
P044519,2025,1,25144.51,A005480
P044521,2025,1,23900.01,A015988
P044525,2025,1,17063.75,A009368
P044531,2025,1,28339.88,A017494
P044535,2025,1,50291.26,A007931
P044539,2025,1,38585.12,A011146
P044541,2025,1,26574.34,A003571
P044542,2025,1,20437.76,A003571
P044543,2025,1,33997.48,A014840
P044544,2025,1,78808.3,A014840
P044545,2025,1,10103.34,A011981
P044546,2025,1,100644.47,A011981
P044547,2025,1,22753.3,A011981
P044549,2025,1,40077.55,A010699
P044555,2025,1,5500.43,A017885
P044557,2025,1,16326.4,A002217
P044558,2025,1,22156.72,A002217
P044559,2025,1,79327.9,A004802
P044561,2025,1,40703.07,A006722
P044562,2025,1,50396.57,A006722
P044564,2025,1,13076.87,A014131
P044566,2025,1,32841.45,A017268
P044572,2025,1,6834.99,A006771
P044577,2025,1,27320.18,A013498
P044578,2025,1,20009.19,A013498
P044582,2025,1,10765.56,A015159
P044584,2025,1,16509.41,A007295
P044589,2025,1,59247.17,A003508
P044590,2025,1,14336.55,A003508
P044591,2025,1,30603.21,
P044594,2025,1,8795.05,A006028
P044597,2025,1,13404.42,A006735
P044598,2025,1,7476.8,A009189
P044600,2025,1,37885.21,A015912
P044603,2025,1,22018.45,A017530
P044605,2025,1,16057.6,A015675
P044606,2025,1,14360.53,A012885
P044612,2025,1,69801.31,A009655
P044618,2025,1,22654.59,A016943
P044621,2025,1,28244.23,A003496
P044624,2025,1,38304.19,
P044626,2025,1,5506.48,A005209
P044630,2025,1,21491.61,A001393
P044631,2025,1,30575.46,A017092
P044633,2025,1,27021.58,A001994
P044635,2025,1,45462.31,A011278
P044638,2025,1,40273.53,A011278
P044640,2025,1,47738.33,A004602
P044642,2025,1,60124.91,A002131
P044647,2025,1,36318.24,A002742
P044648,2025,1,20581.52,A002742
P044649,2025,1,42201.78,A015547
P044650,2025,1,38678.81,
P044652,2025,1,33510.77,A010053
P044654,2025,1,31210.04,A000866
P044660,2025,1,14355.76,A009328
P044661,2025,0,0.0,A006579
P044662,2025,1,39237.35,A006579
P044668,2025,1,25692.51,A012188
P044675,2025,1,5366.35,A013452
P044677,2025,1,39870.71,A001371
P044679,2025,1,17205.38,A001371
P044680,2025,1,36491.69,A001371
P044686,2025,1,32043.02,A006172
P044691,2025,1,5825.25,A007264
P044692,2025,1,27221.83,A010433
P044693,2025,1,33038.74,A010433
P044701,2025,1,20160.08,A003276
P044703,2025,1,14305.48,A012762
P044704,2025,1,26051.58,A012762
P044709,2025,1,12869.8,A002664
P044715,2025,1,39899.09,A008559
P044716,2025,1,35319.09,A008559
P044725,2025,1,40539.37,A001363
P044729,2025,1,6987.97,A017023
P044732,2025,1,41385.68,A015086
P044734,2025,1,73927.66,A015086
P044736,2025,1,50288.48,A014765
P044741,2025,1,11022.72,A001581
P044742,2025,1,22631.2,A001581
P044743,2025,1,7858.26,A016603
P044746,2025,1,39866.04,A016603
P044750,2025,1,51791.3,A007292
P044751,2025,1,42060.26,A002673
P044752,2025,1,20107.14,A002673
P044753,2025,1,67963.76,A002673
P044754,2025,1,20968.09,A012652
P044756,2025,1,21791.56,
P044757,2025,1,43330.34,A010614
P044758,2025,1,52034.34,A012469
P044761,2025,1,75802.45,A012917
P044763,2025,1,71358.94,A003314
P044765,2025,1,31681.73,A014051
P044768,2025,1,64308.18,A000611
P044770,2025,1,85733.91,A012166
P044771,2025,1,44055.13,A009611
P044772,2025,1,13278.57,A002563
P044773,2025,1,43287.3,A015228
P044774,2025,1,16637.36,A015228
P044776,2025,1,17257.26,A004113
P044779,2025,1,14804.34,A004113
P044781,2025,1,19297.29,A010322
P044783,2025,1,29880.92,A014919
P044784,2025,1,28008.39,A004092
P044788,2025,1,43362.01,A008017
P044791,2025,1,18831.07,A003543
P044793,2025,1,52457.73,A005477
P044797,2025,1,22437.67,A014755
P044799,2025,1,122377.06,A014755
P044800,2025,1,61406.49,A005959
P044807,2025,1,22054.68,
P044811,2025,1,51437.18,A004794
P044812,2025,1,13758.95,A004794
P044814,2025,1,22085.41,A009509
P044817,2025,1,14835.01,A001285
P044820,2025,1,52304.64,A015635
P044822,2025,1,8549.28,A015635
P044827,2025,1,19577.94,A009638
P044829,2025,1,38337.28,A014571
P044830,2025,1,10340.73,A014571
P044831,2025,1,32024.76,A014571
P044838,2025,1,40673.88,A005399
P044839,2025,1,29081.6,A005399
P044840,2025,1,36127.11,A005587
P044846,2025,1,32320.41,A006054
P044848,2025,1,43439.25,A014616
P044851,2025,1,47248.96,A006115
P044852,2025,1,3917.02,A006115
P044853,2025,1,24062.88,A006115
P044854,2025,1,22500.6,A014767
P044855,2025,1,45704.67,A014767
P044860,2025,1,8272.25,A001745
P044863,2025,1,0.0,A000397
P044864,2025,1,40661.28,A000397
P044865,2025,1,14974.92,A000397
P044866,2025,1,29514.39,A014069
P044867,2025,1,22592.9,A014069
P044872,2025,1,23218.38,A003845
P044873,2025,1,53776.43,A005142
P044874,2025,1,14467.8,A006972
P044878,2025,1,28444.98,A001173
P044879,2025,1,23010.44,A011570
P044880,2025,1,13964.82,A011570
P044881,2025,1,,A011570
P044884,2025,0,0.0,A005005
P044885,2025,1,53189.01,A005005
P044887,2025,1,28164.35,A007848
P044889,2025,1,34787.54,A007848
P044890,2025,1,77395.96,A007848
P044892,2025,1,9403.64,A015854
P044896,2025,1,66212.0,A008400
P044897,2025,1,22320.42,A011189
P044899,2025,1,28876.67,A007552
P044900,2025,1,18973.68,
P044901,2025,1,28734.3,A000691
P044904,2025,1,44695.25,A015143
P044905,2025,1,26231.93,A015143
P044907,2025,1,13485.14,A016393
P044908,2025,1,8734.28,A005176
P044911,2025,1,11406.68,A004202
P044912,2025,1,37699.39,A015415
P044915,2025,1,15811.24,A002756
P044916,2025,1,38552.26,A005778
P044918,2025,1,60799.8,A001535
P044919,2025,1,33215.12,A010137
P044923,2025,1,15922.47,A017060
P044925,2025,1,17481.41,A015867
P044927,2025,1,28387.13,A015867
P044928,2025,1,17964.03,A015867
P044932,2025,0,0.0,A016292
P044938,2025,1,40013.72,A010557
P044940,2025,1,43796.95,A006601
P044949,2025,1,22599.04,A006700
P044952,2025,1,22720.78,A006700
P044954,2025,1,42007.85,A006700
P044956,2025,1,25764.61,A007436
P044961,2025,1,10060.02,A000469
P044965,2025,1,40649.77,A005738
P044966,2025,1,44918.66,A013058
P044969,2025,1,11549.35,A013058
P044972,2025,1,26902.08,A008634
P044973,2025,1,14715.57,A008634
P044975,2025,1,19922.87,A006543
P044977,2025,1,38771.81,A006543
P044981,2025,1,55404.31,A017808
P044983,2025,1,22688.41,
P044987,2025,1,18769.41,A011521
P044990,2025,1,7055.42,A001792
P044991,2025,1,46550.18,A012576
P044993,2025,1,19494.45,A012433
P044994,2025,1,30577.32,A017633
P044998,2025,1,24445.39,A011518
P045001,2025,1,13768.79,A005691
P045003,2025,1,48234.51,A011803
P045004,2025,1,40942.56,A011803
P045007,2025,1,24736.76,A011803
P045011,2025,1,41016.62,A007954
P045012,2025,1,45298.79,A003643
P045014,2025,1,56452.57,A003643
P045019,2025,1,69032.59,A004708
P045021,2025,1,49957.11,A005270
P045025,2025,1,33775.26,A009443
P045029,2025,1,36063.92,A003799
P045035,2025,1,,A016451
P045041,2025,1,10782.47,A002834
P045045,2025,1,9441.98,A010429
P045048,2025,1,30079.88,A016368
P045050,2025,1,82669.54,A013418
P045053,2025,1,35721.33,A016851
P045056,2025,1,32470.02,A013532
P045059,2025,1,22444.29,A014268
P045061,2025,1,36345.89,A001417
P045067,2025,1,7260.12,A001437
P045072,2025,1,25937.15,A005238
P045079,2025,1,33207.33,A000320
P045084,2025,1,13351.12,A006662
P045085,2025,1,24940.13,A010106
P045086,2025,1,59310.04,A010106
P045088,2025,1,62776.63,A014940
P045093,2025,1,43373.16,A009975
P045098,2025,1,14062.07,A011562
P045100,2025,0,0.0,A011137
P045102,2025,1,12135.8,A000595
P045104,2025,1,17285.78,A000595
P045108,2025,1,15272.66,A012270
P045109,2025,1,28559.59,A012270
P045110,2025,1,53431.34,A002793
P045112,2025,1,11666.22,A002002
P045113,2025,1,60850.11,A002002
P045115,2025,1,28576.33,A012936
P045116,2025,1,27679.94,A006051
P045126,2025,1,53220.88,A015671
P045130,2025,1,114735.61,A000509
P045131,2025,1,32211.85,A004507
P045133,2025,1,33554.67,A010569
P045139,2025,1,20412.75,
P045143,2025,1,11569.96,A014365
P045144,2025,1,10871.52,A014365
P045145,2025,1,75798.66,A013869
P045146,2025,1,90189.67,
P045149,2025,1,4994.87,
P045150,2025,1,24956.18,A009747
P045154,2025,1,10747.9,A008012
P045155,2025,1,6807.47,A006913
P045157,2025,1,16350.63,A016313
P045159,2025,1,53050.47,A000845
P045160,2025,1,48593.69,A000845
P045161,2025,1,14639.73,A000845
P045165,2025,1,46237.07,A000041
P045167,2025,1,20264.42,A017359
P045168,2025,1,7277.95,A017359
P045170,2025,1,23088.59,A003575
P045172,2025,1,18164.26,A000902
P045174,2025,1,40832.63,A000902
P045176,2025,1,132234.26,A000902
P045179,2025,1,33861.4,
P045180,2025,1,29914.64,A003115
P045182,2025,1,,A010502
P045189,2025,1,11771.99,A003365
P045191,2025,1,35379.05,A012195
P045192,2025,1,14501.05,A012195
P045193,2025,1,75747.88,A016920
P045194,2025,1,74725.39,A016920
P045196,2025,1,75795.2,A000475
P045197,2025,1,20402.61,A011458
P045200,2025,1,57261.82,A017554
P045205,2025,1,73099.4,A007260
P045206,2025,1,15858.43,A013268
P045210,2025,1,35501.11,A004190
P045212,2025,1,29838.34,A009626
P045213,2025,1,16794.07,A014312
P045215,2025,1,24957.08,A014312
P045216,2025,1,23840.93,A014312
P045222,2025,1,19001.34,A013625
P045224,2025,1,59233.89,A007388
P045231,2025,1,21921.59,A014077
P045235,2025,1,,
P045238,2025,1,67665.67,A005738
P045240,2025,1,77781.75,A005738
P045243,2025,1,24676.14,A001300
P045247,2025,1,8668.75,A013636
P045255,2025,1,16083.92,A013851
P045259,2025,1,29974.91,A000884
P045260,2025,1,11305.28,A000884
P045262,2025,1,21207.04,A000884
P045264,2025,1,14862.6,A004646
P045265,2025,1,46255.24,A016396
P045266,2025,1,0.0,A016396
P045267,2025,1,38784.52,A016396
P045268,2025,1,21957.06,A016396
P045270,2025,1,40283.19,A017395
P045271,2025,1,22022.23,A002033
P045275,2025,1,92656.29,A008966
P045277,2025,1,5999.76,A008966
P045278,2025,1,22989.09,A003463
P045279,2025,1,27555.13,A003463
P045282,2025,1,31747.94,A005431
P045283,2025,1,27666.11,A013847
P045285,2025,1,24894.2,A013847
P045287,2025,1,11958.16,A013847
P045296,2025,0,0.0,A005369
P045304,2025,1,36846.13,A015604
P045306,2025,1,56423.02,A017740
P045312,2025,1,16833.12,A017528
P045313,2025,1,35099.75,A014038
P045316,2025,1,20372.76,A015957
P045318,2025,1,17296.05,A000027
P045320,2025,1,69458.63,A011227
P045321,2025,0,0.0,A011227
P045323,2025,1,10128.17,A006690
P045324,2025,1,21311.36,A009319
P045326,2025,1,3631.62,A009319
P045327,2025,1,46719.64,A016266
P045331,2025,1,44438.97,A007481
P045335,2025,1,42373.04,A001088
P045336,2025,1,11503.64,A006506
P045339,2025,1,15976.61,A002851
P045341,2025,1,81108.7,A007012
P045343,2025,1,23785.98,A007012
P045344,2025,1,28837.64,A007012
P045345,2025,1,35234.49,A007012
P045346,2025,1,34746.54,A004812
P045347,2025,0,-0.0,A008146
P045351,2025,1,49569.87,A015810
P045354,2025,1,166712.0,A017001
P045356,2025,1,19474.49,A005545
P045358,2025,1,20547.92,A011707
P045359,2025,1,27257.24,A015861
P045361,2025,1,51204.67,A014128
P045365,2025,1,50898.17,A013997
P045366,2025,1,64150.49,A002853
P045367,2025,1,26800.63,A002853
P045370,2025,1,26088.26,A002853
P045373,2025,1,25525.2,A013055
P045381,2025,1,52574.79,
P045382,2025,1,65210.29,A005139
P045384,2025,1,63579.04,A000241
P045387,2025,1,22638.79,A012206
P045390,2025,1,5002.18,A011930
P045391,2025,1,48507.95,A011930
P045393,2025,1,31382.71,A004444
P045394,2025,1,32946.66,A001654
P045399,2025,1,11899.17,A016887
P045404,2025,1,56661.35,A007892
P045406,2025,1,29928.23,A015842
P045409,2025,1,12388.71,
P045411,2025,1,41248.44,A015846
P045413,2025,1,7953.73,A003422
P045414,2025,1,18387.19,A016426
P045419,2025,0,0.0,A013711
P045428,2025,1,40615.43,A017567
P045429,2025,1,16478.93,A017567
P045430,2025,1,26353.8,A009652
P045433,2025,1,22238.03,A006711
P045436,2025,1,39194.08,A008666
P045437,2025,0,0.0,A008666
P045442,2025,1,42855.89,A010556
P045443,2025,1,19260.28,A010556
P045447,2025,1,28738.24,A013330
P045448,2025,1,48797.85,A013330
P045449,2025,1,43041.37,A013330
P045451,2025,1,17822.95,A003526
P045453,2025,1,55755.13,A008011
P045455,2025,1,75424.69,A015820
P045457,2025,1,16195.54,A015820
P045461,2025,1,16983.58,A002092
P045462,2025,1,117233.31,A006503
P045465,2025,1,9718.18,A006503
P045467,2025,1,38101.58,A014768
P045469,2025,1,69759.07,A001025
P045472,2025,1,19396.38,A017309
P045478,2025,1,15700.25,A008580
P045481,2025,1,10499.26,A016061
P045483,2025,1,13887.05,A015634
P045485,2025,1,30682.92,A015634
P045487,2025,1,18503.43,A010811
P045489,2025,1,12106.73,A010811
P045491,2025,1,40743.71,A014573
P045496,2025,1,31992.17,A008152
P045498,2025,1,36896.65,A005295
P045499,2025,1,65230.84,A005295
P045500,2025,1,26665.07,A005317
P045502,2025,1,38325.49,A005317
P045505,2025,1,19939.7,A008000
P045506,2025,1,6382.19,A009232
P045507,2025,0,0.0,A010651
P045508,2025,0,0.0,A009384
P045509,2025,1,106427.78,A003514
P045514,2025,1,6328.82,A001285
P045516,2025,1,59076.44,A003473
P045518,2025,0,0.0,A003473
P045521,2025,1,16985.05,A007345
P045531,2025,1,21866.76,A007868
P045533,2025,1,38047.56,
P045536,2025,1,37314.41,A009381
P045538,2025,1,7894.36,
P045539,2025,1,17812.63,A009381
P045546,2025,1,35199.76,A013290
P045548,2025,1,57677.19,A017515
P045550,2025,1,40020.18,A003922
P045551,2025,1,59619.27,A003922
P045554,2025,1,31818.39,A007265
P045555,2025,1,56024.44,A007265
P045560,2025,1,32064.45,A017548
P045561,2025,1,28161.31,A014313
P045565,2025,1,23032.61,A000236
P045568,2025,1,16979.81,A017339
P045570,2025,1,12571.95,A005805
P045572,2025,1,22606.83,A015475
P045575,2025,1,10918.72,A005570
P045577,2025,1,46825.39,A011207
P045578,2025,1,25691.99,A011207
P045584,2025,1,115295.4,A010605
P045585,2025,1,13126.06,A004588
P045587,2025,1,13606.2,A007168
P045590,2025,1,10346.31,A010999
P045592,2025,1,8659.4,A002051
P045593,2025,1,47842.37,A015766
P045596,2025,1,36472.7,A016777
P045598,2025,1,12064.48,A016877
P045602,2025,1,33504.19,A016019
P045603,2025,1,22406.37,A016019
P045604,2025,1,30418.27,A016019
P045605,2025,1,60704.15,A016019
P045608,2025,1,43079.09,A006426
P045610,2025,1,24382.9,A002278
P045613,2025,1,22586.4,A011552
P045616,2025,1,24070.96,A011552
P045620,2025,1,20986.31,A006810
P045622,2025,1,27520.62,
P045623,2025,1,46706.06,A002618
P045626,2025,1,61924.83,A010916
P045629,2025,1,24483.12,A013396
P045631,2025,1,22806.89,A013396
P045632,2025,1,42986.02,A013396
P045633,2025,1,54968.75,A011138
P045635,2025,1,33103.68,A011183
P045636,2025,1,34065.79,A011183
P045638,2025,1,39661.54,A011183
P045641,2025,1,51377.56,A008646
P045642,2025,1,28466.51,A016722
P045646,2025,1,28712.77,A013122
P045650,2025,0,0.0,A015678
P045653,2025,1,,A013071
P045654,2025,1,44553.64,A014566
P045655,2025,1,4641.36,A012066
P045658,2025,1,54622.71,A003656
P045660,2025,1,46861.88,A013655
P045661,2025,1,6881.45,A014993
P045663,2025,1,22935.14,A001289
P045664,2025,0,0.0,A001289
P045665,2025,1,20167.86,A004088
P045666,2025,1,9631.94,A004088
P045668,2025,1,11738.81,A008561
P045669,2025,1,25184.89,A017104
P045670,2025,1,7101.39,A017104
P045671,2025,1,14363.25,A017104
P045676,2025,1,23815.92,A015643
P045679,2025,1,24101.38,A001475
P045682,2025,1,-39195.69,A003259
P045685,2025,1,34519.11,
P045687,2025,1,33334.65,A008751
P045688,2025,1,52787.74,A008751
P045689,2025,1,32367.07,A005884
P045691,2025,1,35479.03,A005884
P045701,2025,1,11074.54,A010057
P045702,2025,1,33003.5,A005401
P045704,2025,1,22160.1,A008156
P045706,2025,1,15420.35,A008156
P045707,2025,1,10528.16,A005270
P045710,2025,1,44161.72,A010908
P045717,2025,1,128848.4,A004587
P045718,2025,1,15401.78,A004587
P045719,2025,1,33762.37,A004587
P045720,2025,1,38471.95,A004587
P045723,2025,1,11241.99,A000449
P045724,2025,1,26454.52,A009555
P045729,2025,1,17371.15,A009243
P045735,2025,1,47662.49,A017360
P045738,2025,1,36595.59,A010252
P045740,2025,1,5233.63,A013058
P045741,2025,1,65386.0,A013058
P045742,2025,1,14677.87,
P045746,2025,1,17666.73,A015611
P045747,2025,1,21399.57,A015611
P045749,2025,1,30943.03,A015611
P045751,2025,1,15332.47,A015611
P045753,2025,1,31117.56,A007672
P045756,2025,1,34291.04,A005626
P045757,2025,1,45862.72,A005626
P045760,2025,1,36859.07,A004208
P045761,2025,1,61790.32,A013832
P045764,2025,1,58445.4,A010093
P045765,2025,1,44986.87,A010093
P045766,2025,0,0.0,A016213
P045769,2025,1,24072.76,A011742
P045775,2025,1,16680.05,A012427
P045777,2025,1,64858.96,A017130
P045783,2025,1,63575.82,A002419
P045788,2025,1,22250.82,A011510
P045789,2025,1,59491.76,A011510
P045790,2025,1,60425.33,A003028
P045791,2025,1,28698.47,A007617
P045794,2025,1,44226.44,A000961
P045797,2025,1,71915.48,A007951
P045799,2025,1,21774.66,A000400
P045800,2025,1,106309.86,A001945
P045803,2025,1,24902.72,A006354
P045804,2025,1,8669.04,A016561
P045805,2025,1,53277.61,A016561
P045808,2025,1,20095.12,A016561
P045809,2025,1,36052.48,A016561
P045814,2025,1,19946.82,A001711
P045816,2025,1,,
P045819,2025,1,29931.04,A001269
P045820,2025,1,,A001269
P045822,2025,1,42218.02,A008505
P045823,2025,1,29910.76,A016941
P045827,2025,1,40587.92,A016399
P045829,2025,1,13426.43,A013394
P045830,2025,1,18437.91,A007881
P045831,2025,1,9834.91,A007881
P045837,2025,1,28314.03,A000260
P045839,2025,1,36937.12,A010366
P045840,2025,1,16298.25,A006281
P045845,2025,1,24529.91,A004404
P045846,2025,1,21888.0,A004404
P045847,2025,1,44883.94,A004404
P045848,2025,0,0.0,A009928
P045850,2025,1,70092.2,A009928
P045852,2025,1,62206.15,
P045853,2025,1,92751.65,
P045855,2025,1,34800.47,A002037
P045856,2025,1,15108.21,A001326
P045858,2025,1,4423.75,A001692
P045859,2025,1,42428.78,A012523
P045863,2025,1,35072.37,A010858
P045874,2025,1,40656.54,A003631
P045877,2025,1,13348.97,A014105
P045879,2025,1,17016.83,A014105
P045881,2025,1,25135.94,A014105
P045883,2025,1,20380.37,A012344
P045886,2025,1,6951.63,A003431
P045888,2025,1,18999.61,A013040
P045889,2025,1,16609.83,A013040
P045891,2025,1,47247.26,A011686
P045892,2025,1,10491.6,A011686
P045893,2025,1,42442.13,A016234
P045895,2025,1,25232.1,A005714
P045896,2025,1,30033.78,A001745
P045897,2025,1,21311.49,A001745
P045900,2025,1,62437.82,A014429
P045902,2025,1,10975.11,A014429
P045903,2025,1,37810.39,A014429
P045905,2025,1,90500.63,A014429
P045909,2025,1,8296.11,A014406
P045915,2025,1,49824.13,
P045918,2025,1,25917.8,A000054
P045919,2025,1,28713.71,A000054
P045921,2025,1,25045.01,A014540
P045922,2025,1,38269.32,A014540
P045924,2025,1,22006.56,A014540
P045925,2025,1,31163.08,A013958
P045930,2025,1,20189.37,A004736
P045931,2025,1,13497.51,A017113
P045933,2025,1,17987.32,A017113
P045934,2025,1,7791.34,A017113
P045935,2025,1,10285.58,A017113
P045938,2025,1,10221.28,A000050
P045940,2025,1,27007.53,A013018
P045941,2025,1,22808.92,A012143
P045943,2025,1,73247.23,A003869
P045946,2025,1,15889.36,A012359
P045947,2025,1,28914.26,A001105
P045948,2025,1,10653.53,A001105
P045949,2025,1,27107.33,A001105
P045951,2025,0,0.0,A012026
P045952,2025,1,65741.13,A009920
P045955,2025,1,25681.64,A005747
P045956,2025,1,48519.57,A010485
P045959,2025,1,34481.38,A004226
P045963,2025,1,19797.21,A001473
P045966,2025,1,78424.75,
P045968,2025,1,27934.73,
P045973,2025,1,34112.56,A010243
P045974,2025,1,19737.15,A012729
P045976,2025,1,56961.52,A012729
P045980,2025,1,46522.48,A010458
P045983,2025,1,26398.75,A014205
P045986,2025,1,52922.54,A005116
P045990,2025,1,47266.4,A005209
P045992,2025,1,21507.49,A005209
P045993,2025,1,68199.87,A005209
P045999,2025,1,36007.84,A014321
P046000,2025,1,0.0,A016547
P046003,2025,1,19016.39,A006720
P046005,2025,1,19434.26,A006720
P046007,2025,1,37568.8,A000382
P046009,2025,1,12320.88,A000815
P046011,2025,1,19789.77,A007456
P046012,2025,1,13238.26,A007456
P046013,2025,1,96384.24,A007456
P046014,2025,1,19120.89,A006931
P046023,2025,1,22612.08,A012049
P046024,2025,1,37070.19,A017745
P046026,2025,1,8251.75,A011349
P046027,2025,1,30496.94,A011349
P046030,2025,1,37486.2,A011714
P046031,2025,1,32357.91,A015646
P046032,2025,1,4307.24,A014822
P046035,2025,1,20674.02,A006539
P046036,2025,1,38535.4,A006539
P046037,2025,1,34554.81,
P046039,2025,1,12214.82,A006539
P046045,2025,1,17280.57,A003435
P046046,2025,1,16188.19,A003435
P046047,2025,1,13650.81,A015284
P046049,2025,1,43508.25,A015284
P046052,2025,1,31174.2,A012021
P046057,2025,1,46145.6,A008773
P046059,2025,1,38150.4,A002072
P046060,2025,1,59342.07,A009818
P046061,2025,1,7351.83,A009777
P046062,2025,1,5670.2,A009777
P046063,2025,1,66896.27,
P046064,2025,0,0.0,A017622
P046072,2025,1,26290.4,A000762
P046073,2025,1,38326.02,A000762
P046074,2025,1,21293.77,A015272
P046081,2025,1,102055.68,A009203
P046082,2025,1,14156.61,A009203
P046086,2025,1,33718.63,A003747
P046088,2025,1,6625.13,
P046091,2025,1,8506.05,A016975
P046093,2025,1,48270.22,A006860
P046101,2025,1,7801.77,A014756
P046103,2025,1,33539.82,A010313
P046105,2025,1,28661.48,A003693
P046106,2025,1,51106.64,A003693
P046107,2025,1,37942.51,A013294
P046108,2025,1,36159.16,A013294
P046112,2025,1,32146.04,A016546
P046113,2025,1,20210.7,A011198
P046114,2025,1,49741.23,A001181
P046115,2025,1,42322.4,A002433
P046116,2025,1,14904.63,A002433
P046117,2025,1,28142.25,A000951
P046119,2025,1,12049.82,A002401
P046123,2025,1,18271.71,A005252
P046124,2025,1,21845.85,A005252
P046128,2025,1,6113.52,A011233
P046133,2025,1,68248.78,A004296
P046134,2025,1,19902.23,A002867
P046137,2025,1,37126.86,A005908
P046138,2025,1,60403.52,A002492
P046139,2025,1,10397.37,A006921
P046142,2025,1,36169.64,A012399
P046145,2025,1,65373.02,A005277
P046150,2025,1,17290.88,A002032
P046152,2025,0,0.0,A002032
P046153,2025,1,32712.93,A002120
P046154,2025,1,86118.87,
P046157,2025,1,27201.66,A002120
P046163,2025,1,32862.97,A009155
P046164,2025,1,38795.76,A014230
P046168,2025,1,86575.2,A006758
P046170,2025,1,60408.83,A013515
P046174,2025,1,14191.8,A003562
P046175,2025,1,,A003562
P046176,2025,0,0.0,A003562
P046179,2025,1,31905.0,A003562
P046180,2025,1,46498.82,A006786
P046187,2025,1,53899.75,A006099
P046188,2025,1,91077.75,A015347
P046189,2025,1,20882.08,A015347
P046192,2025,0,0.0,A006429
P046197,2025,1,20752.89,A000027
P046201,2025,1,46930.64,A007141
P046202,2025,1,23252.3,A005857
P046207,2025,1,44108.27,A004239
P046210,2025,1,26073.24,A009478
P046212,2025,1,28286.79,A009478
P046215,2025,1,46866.91,A001126
P046219,2025,1,15545.34,A013770
P046225,2025,1,43137.34,A000635
P046226,2025,1,18424.82,A000635
P046233,2025,1,28616.69,A014211
P046239,2025,1,37350.0,A003197
P046240,2025,1,49309.23,A003197
P046241,2025,1,32035.06,A007347
P046242,2025,1,70541.12,A009949
P046246,2025,1,8135.87,A009949
P046248,2025,1,9645.71,A011092
P046250,2025,1,20632.03,A011092
P046256,2025,1,79839.86,A000801
P046258,2025,1,53914.06,A000801
P046259,2025,1,90398.64,A005677
P046267,2025,1,14961.16,A005557
P046268,2025,1,29951.17,A005557
P046276,2025,1,22302.05,A002287
P046278,2025,1,42971.94,A002287
P046281,2025,1,5080.17,A016829
P046282,2025,1,24425.66,A016829
P046283,2025,1,9104.26,A008580
P046284,2025,1,20028.64,A008580
P046285,2025,1,60341.54,A015124
P046286,2025,1,25653.04,A006724
P046287,2025,1,27397.41,A004773
P046288,2025,1,24727.74,A004773
P046289,2025,1,17118.68,A012341
P046290,2025,1,39692.21,A005621
