person_id,school_year,enrolment_flag,institution_type,contact_address_id,population_age,in_population_register,flag_age_check_unavailable,flag_missing_institution_type,flag_invalid_institution_type,flag_implausible_enrolment_age
P041831,2025/2026,1,university,A013269,21,TRUE,FALSE,FALSE,FALSE,FALSE
P041832,2025/2026,1,university,A013269,29,TRUE,FALSE,FALSE,FALSE,FALSE
P041840,2025/2026,1,school,A010908,11,TRUE,FALSE,FALSE,FALSE,FALSE
P041841,2025/2026,1,vocational_school,A010115,17,TRUE,FALSE,FALSE,FALSE,FALSE
P041843,2025/2026,1,vocational_school,A007261,19,TRUE,FALSE,FALSE,FALSE,FALSE
P041860,2025/2026,1,school,A017853,7,TRUE,FALSE,FALSE,FALSE,FALSE
P041863,2025/2026,1,school,A001198,15,TRUE,FALSE,FALSE,FALSE,FALSE
P041873,2025/2026,1,NA,A002374,55,TRUE,FALSE,TRUE,FALSE,TRUE
P041878,2025/2026,1,school,A008601,15,TRUE,FALSE,FALSE,FALSE,FALSE
P041881,2025/2026,1,school,A008601,14,TRUE,FALSE,FALSE,FALSE,FALSE
P041892,2025/2026,1,school,A007211,12,TRUE,FALSE,FALSE,FALSE,FALSE
P041894,2025/2026,1,NA,A000476,53,TRUE,FALSE,TRUE,FALSE,TRUE
P041907,2025/2026,1,university,A002743,21,TRUE,FALSE,FALSE,FALSE,FALSE
P041916,2025/2026,1,vocational_school,A003791,10,TRUE,FALSE,FALSE,FALSE,FALSE
P041917,2025/2026,1,school,A003791,8,TRUE,FALSE,FALSE,FALSE,FALSE
P041921,2025/2026,1,school,A004426,10,TRUE,FALSE,FALSE,FALSE,FALSE
P041934,2025/2026,1,university,NA,25,TRUE,FALSE,FALSE,FALSE,FALSE
P041944,2025/2026,1,school,A000027,12,TRUE,FALSE,FALSE,FALSE,FALSE
P041945,2025/2026,1,school,A001880,17,TRUE,FALSE,FALSE,FALSE,FALSE
P041965,2025/2026,1,university,A008220,22,TRUE,FALSE,FALSE,FALSE,FALSE
P041972,2025/2026,1,vocational_school,A011783,6,TRUE,FALSE,FALSE,FALSE,FALSE
P041981,2025/2026,1,school,A007553,11,TRUE,FALSE,FALSE,FALSE,FALSE
P041982,2025/2026,1,school,A009444,10,TRUE,FALSE,FALSE,FALSE,FALSE
P041991,2025/2026,1,university,A007255,22,TRUE,FALSE,FALSE,FALSE,FALSE
P041995,2025/2026,1,school,A008135,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042000,2025/2026,1,vocational_school,A006792,20,TRUE,FALSE,FALSE,FALSE,FALSE
P042014,2025/2026,1,school,A010521,9,TRUE,FALSE,FALSE,FALSE,FALSE
P042016,2025/2026,1,school,A010521,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042018,2025/2026,1,school,A010521,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042023,2025/2026,1,vocational_school,A004235,21,TRUE,FALSE,FALSE,FALSE,FALSE
P042027,2025/2026,1,school,A015352,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042040,2025/2026,1,school,A000787,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042042,2025/2026,1,vocational_school,A014528,21,TRUE,FALSE,FALSE,FALSE,FALSE
P042049,2025/2026,1,school,A002179,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042050,2025/2026,1,school,A002179,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042053,2025/2026,1,school,A006547,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042060,2025/2026,1,school,A003820,8,TRUE,FALSE,FALSE,FALSE,FALSE
P042064,2025/2026,1,school,A010027,8,TRUE,FALSE,FALSE,FALSE,FALSE
P042070,2025/2026,1,university,A001582,23,TRUE,FALSE,FALSE,FALSE,FALSE
P042077,2025/2026,1,university,A000973,18,TRUE,FALSE,FALSE,FALSE,FALSE
P042078,2025/2026,1,vocational_school,A010054,18,TRUE,FALSE,FALSE,FALSE,FALSE
P042082,2025/2026,1,school,A008045,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042102,2025/2026,1,school,A009389,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042105,2025/2026,1,vocational_school,A007160,23,TRUE,FALSE,FALSE,FALSE,FALSE
P042116,2025/2026,1,school,A006966,9,TRUE,FALSE,FALSE,FALSE,FALSE
P042127,2025/2026,1,vocational_school,A003202,8,TRUE,FALSE,FALSE,FALSE,FALSE
P042128,2025/2026,1,school,A003202,9,TRUE,FALSE,FALSE,FALSE,FALSE
P042130,2025/2026,1,school,A003202,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042132,2025/2026,1,university,A003625,19,TRUE,FALSE,FALSE,FALSE,FALSE
P042135,2025/2026,1,school,A003625,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042143,2025/2026,1,school,A003163,8,TRUE,FALSE,FALSE,FALSE,FALSE
P042144,2025/2026,1,school,A014732,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042150,2025/2026,1,school,A000930,10,TRUE,FALSE,FALSE,FALSE,FALSE
P042161,2025/2026,1,school,A007514,16,TRUE,FALSE,FALSE,FALSE,FALSE
P042163,2025/2026,1,school,A006314,14,TRUE,FALSE,FALSE,FALSE,FALSE
P042166,2025/2026,1,NA,A005119,82,TRUE,FALSE,TRUE,FALSE,TRUE
P042173,2025/2026,1,university,A007985,18,TRUE,FALSE,FALSE,FALSE,FALSE
P042175,2025/2026,1,school,A007985,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042176,2025/2026,1,vocational_school,A005085,19,TRUE,FALSE,FALSE,FALSE,FALSE
P042177,2025/2026,1,NA,A005085,40,TRUE,FALSE,TRUE,FALSE,TRUE
P042179,2025/2026,1,vocational_school,A017953,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042186,2025/2026,1,vocational_school,A008463,24,TRUE,FALSE,FALSE,FALSE,FALSE
P042187,2025/2026,1,university,A008463,20,TRUE,FALSE,FALSE,FALSE,FALSE
P042198,2025/2026,1,vocational_school,A010348,24,TRUE,FALSE,FALSE,FALSE,FALSE
P042203,2025/2026,1,university,A009897,22,TRUE,FALSE,FALSE,FALSE,FALSE
P042212,2025/2026,1,school,A017933,9,TRUE,FALSE,FALSE,FALSE,FALSE
P042217,2025/2026,1,school,A007780,10,TRUE,FALSE,FALSE,FALSE,FALSE
P042219,2025/2026,1,school,A003307,14,TRUE,FALSE,FALSE,FALSE,FALSE
P042223,2025/2026,1,school,A002740,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042224,2025/2026,1,school,A004067,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042226,2025/2026,1,vocational_school,A015096,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042239,2025/2026,1,school,A009523,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042243,2025/2026,1,school,A013668,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042261,2025/2026,1,school,A009232,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042266,2025/2026,1,school,A014697,16,TRUE,FALSE,FALSE,FALSE,FALSE
P042269,2025/2026,1,vocational_school,A000579,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042273,2025/2026,1,school,A000579,16,TRUE,FALSE,FALSE,FALSE,FALSE
P042276,2025/2026,1,school,NA,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042278,2025/2026,1,school,A002436,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042280,2025/2026,1,vocational_school,A005773,24,TRUE,FALSE,FALSE,FALSE,FALSE
P042288,2025/2026,1,vocational_school,A004014,9,TRUE,FALSE,FALSE,FALSE,FALSE
P042296,2025/2026,1,school,A010478,13,TRUE,FALSE,FALSE,FALSE,FALSE
P042299,2025/2026,1,school,A017421,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042300,2025/2026,1,school,A017622,13,TRUE,FALSE,FALSE,FALSE,FALSE
P042310,2025/2026,1,school,A004910,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042314,2025/2026,1,school,A003108,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042318,2025/2026,1,vocational_school,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE
P042321,2025/2026,1,school,A012624,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042325,2025/2026,1,school,A002845,16,TRUE,FALSE,FALSE,FALSE,FALSE
P042333,2025/2026,1,school,A001777,13,TRUE,FALSE,FALSE,FALSE,FALSE
P042334,2025/2026,1,NA,A001777,50,TRUE,FALSE,TRUE,FALSE,TRUE
P042335,2025/2026,1,school,A000547,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042337,2025/2026,1,vocational_school,A008375,18,TRUE,FALSE,FALSE,FALSE,FALSE
P042344,2025/2026,1,university,A011034,20,TRUE,FALSE,FALSE,FALSE,FALSE
P042350,2025/2026,1,school,A000653,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042358,2025/2026,1,vocational_school,A007471,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042366,2025/2026,1,school,A017483,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042368,2025/2026,1,NA,A001506,57,TRUE,FALSE,TRUE,FALSE,TRUE
P042369,2025/2026,1,university,A008305,23,TRUE,FALSE,FALSE,FALSE,FALSE
P042385,2025/2026,1,school,A016469,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042388,2025/2026,1,school,A001162,8,TRUE,FALSE,FALSE,FALSE,FALSE
P042389,2025/2026,1,school,A001162,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042394,2025/2026,1,vocational_school,NA,18,TRUE,FALSE,FALSE,FALSE,FALSE
P042412,2025/2026,1,vocational_school,A016175,23,TRUE,FALSE,FALSE,FALSE,FALSE
P042414,2025/2026,1,school,A004152,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042421,2025/2026,1,school,A008141,9,TRUE,FALSE,FALSE,FALSE,FALSE
P042424,2025/2026,1,school,A008555,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042426,2025/2026,1,vocational_school,A005841,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042427,2025/2026,1,school,A005841,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042430,2025/2026,1,university,A004909,24,TRUE,FALSE,FALSE,FALSE,FALSE
P042431,2025/2026,1,NA,A008039,34,TRUE,FALSE,TRUE,FALSE,FALSE
P042441,2025/2026,1,vocational_school,A005575,20,TRUE,FALSE,FALSE,FALSE,FALSE
P042449,2025/2026,1,school,A004551,16,TRUE,FALSE,FALSE,FALSE,FALSE
P042451,2025/2026,1,university,A004551,19,TRUE,FALSE,FALSE,FALSE,FALSE
P042452,2025/2026,1,school,A000903,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042458,2025/2026,1,vocational_school,A001699,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042467,2025/2026,1,university,A009136,22,TRUE,FALSE,FALSE,FALSE,FALSE
P042470,2025/2026,1,school,A008079,9,TRUE,FALSE,FALSE,FALSE,FALSE
P042474,2025/2026,1,school,A006766,10,TRUE,FALSE,FALSE,FALSE,FALSE
P042476,2025/2026,1,school,A009486,10,TRUE,FALSE,FALSE,FALSE,FALSE
P042477,2025/2026,1,school,A017832,14,TRUE,FALSE,FALSE,FALSE,FALSE
P042480,2025/2026,1,school,A008492,14,TRUE,FALSE,FALSE,FALSE,FALSE
P042482,2025/2026,1,school,A002291,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042483,2025/2026,1,school,A013358,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042485,2025/2026,1,school,A013358,13,TRUE,FALSE,FALSE,FALSE,FALSE
P042488,2025/2026,1,school,A013358,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042489,2025/2026,1,school,A001332,8,TRUE,FALSE,FALSE,FALSE,FALSE
P042494,2025/2026,1,school,A007385,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042500,2025/2026,1,school,A007062,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042502,2025/2026,1,university,A007062,21,TRUE,FALSE,FALSE,FALSE,FALSE
P042507,2025/2026,1,school,A010675,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042513,2025/2026,1,school,A000203,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042521,2025/2026,1,school,A008228,16,TRUE,FALSE,FALSE,FALSE,FALSE
P042524,2025/2026,1,university,A008228,30,TRUE,FALSE,FALSE,FALSE,FALSE
P042527,2025/2026,1,university,A008949,100,TRUE,FALSE,FALSE,FALSE,TRUE
P042532,2025/2026,1,NA,A009781,54,TRUE,FALSE,TRUE,FALSE,TRUE
P042533,2025/2026,1,university,A000480,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P042538,2025/2026,1,vocational_school,A016957,23,TRUE,FALSE,FALSE,FALSE,FALSE
P042539,2025/2026,1,school,A016957,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042545,2025/2026,1,school,A014783,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042546,2025/2026,1,university,A014783,24,TRUE,FALSE,FALSE,FALSE,FALSE
P042552,2025/2026,1,NA,A015920,15,TRUE,FALSE,TRUE,FALSE,FALSE
P042554,2025/2026,1,school,A011685,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P042555,2025/2026,1,school,A011685,14,TRUE,FALSE,FALSE,FALSE,FALSE
P042557,2025/2026,1,vocational_school,A011495,22,TRUE,FALSE,FALSE,FALSE,FALSE
P042558,2025/2026,1,vocational_school,A011495,20,TRUE,FALSE,FALSE,FALSE,FALSE
P042560,2025/2026,1,school,A004439,13,TRUE,FALSE,FALSE,FALSE,FALSE
P042565,2025/2026,1,school,A006956,10,TRUE,FALSE,FALSE,FALSE,FALSE
P042568,2025/2026,1,vocational_school,A006882,13,TRUE,FALSE,FALSE,FALSE,FALSE
P042571,2025/2026,1,school,A005489,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042579,2025/2026,1,university,A010943,19,TRUE,FALSE,FALSE,FALSE,FALSE
P042598,2025/2026,1,school,A015205,16,TRUE,FALSE,FALSE,FALSE,FALSE
P042601,2025/2026,1,university,A008145,18,TRUE,FALSE,FALSE,FALSE,FALSE
P042602,2025/2026,1,university,A011303,19,TRUE,FALSE,FALSE,FALSE,FALSE
P042613,2025/2026,1,university,A014269,20,TRUE,FALSE,FALSE,FALSE,FALSE
P042615,2025/2026,1,NA,A009983,7,TRUE,FALSE,TRUE,FALSE,FALSE
P042621,2025/2026,1,vocational_school,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042624,2025/2026,1,school,A006984,13,TRUE,FALSE,FALSE,FALSE,FALSE
P042625,2025/2026,1,vocational_school,A006984,18,TRUE,FALSE,FALSE,FALSE,FALSE
P042628,2025/2026,1,school,A005796,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042633,2025/2026,1,school,A009353,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042640,2025/2026,1,school,A009544,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042658,2025/2026,1,NA,A013642,38,TRUE,FALSE,TRUE,FALSE,TRUE
P042662,2025/2026,1,NA,A007512,54,TRUE,FALSE,TRUE,FALSE,TRUE
P042673,2025/2026,1,school,A014355,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042678,2025/2026,1,NA,A014304,91,TRUE,FALSE,TRUE,FALSE,TRUE
P042682,2025/2026,1,university,A013219,19,TRUE,FALSE,FALSE,FALSE,FALSE
P042688,2025/2026,1,school,A015215,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042703,2025/2026,1,university,A014117,21,TRUE,FALSE,FALSE,FALSE,FALSE
P042710,2025/2026,1,university,A015190,21,TRUE,FALSE,FALSE,FALSE,FALSE
P042711,2025/2026,1,school,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE
P042729,2025/2026,1,school,A003820,14,TRUE,FALSE,FALSE,FALSE,FALSE
P042749,2025/2026,1,school,A006234,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042752,2025/2026,1,school,A004690,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042766,2025/2026,1,NA,A008233,61,TRUE,FALSE,TRUE,FALSE,TRUE
P042773,2025/2026,1,vocational_school,A013953,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042775,2025/2026,1,school,A000651,9,TRUE,FALSE,FALSE,FALSE,FALSE
P042788,2025/2026,1,vocational_school,A009025,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P042792,2025/2026,1,university,A001112,23,TRUE,FALSE,FALSE,FALSE,FALSE
P042803,2025/2026,1,school,A010955,16,TRUE,FALSE,FALSE,FALSE,FALSE
P042804,2025/2026,1,vocational_school,A006752,19,TRUE,FALSE,FALSE,FALSE,FALSE
P042805,2025/2026,1,school,A006752,9,TRUE,FALSE,FALSE,FALSE,FALSE
P042811,2025/2026,1,university,A007287,22,TRUE,FALSE,FALSE,FALSE,FALSE
P042815,2025/2026,1,school,A017199,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042818,2025/2026,1,university,A017199,27,TRUE,FALSE,FALSE,FALSE,FALSE
P042820,2025/2026,1,school,A011923,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042821,2025/2026,1,NA,A010149,3,TRUE,FALSE,TRUE,FALSE,FALSE
P042822,2025/2026,1,vocational_school,A010149,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042824,2025/2026,1,school,A017832,14,TRUE,FALSE,FALSE,FALSE,FALSE
P042825,2025/2026,1,school,A017832,8,TRUE,FALSE,FALSE,FALSE,FALSE
P042830,2025/2026,1,school,A015718,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042834,2025/2026,1,school,A001100,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042837,2025/2026,1,school,A017988,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042839,2025/2026,1,school,A001858,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042849,2025/2026,1,school,A003274,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042852,2025/2026,1,school,A009110,10,TRUE,FALSE,FALSE,FALSE,FALSE
P042858,2025/2026,1,NA,A008695,41,TRUE,FALSE,TRUE,FALSE,TRUE
P042859,2025/2026,1,university,A016370,24,TRUE,FALSE,FALSE,FALSE,FALSE
P042870,2025/2026,1,university,A011877,22,TRUE,FALSE,FALSE,FALSE,FALSE
P042876,2025/2026,1,school,A000989,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042877,2025/2026,1,university,A014882,24,TRUE,FALSE,FALSE,FALSE,FALSE
P042880,2025/2026,1,vocational_school,A010286,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042892,2025/2026,1,vocational_school,A010431,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042894,2025/2026,1,NA,A008365,41,TRUE,FALSE,TRUE,FALSE,TRUE
P042901,2025/2026,1,school,A003140,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042903,2025/2026,1,school,A003880,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042909,2025/2026,1,vocational_school,A003481,18,TRUE,FALSE,FALSE,FALSE,FALSE
P042910,2025/2026,1,NA,A004834,NA,FALSE,TRUE,TRUE,FALSE,FALSE
P042915,2025/2026,1,school,A014086,9,TRUE,FALSE,FALSE,FALSE,FALSE
P042917,2025/2026,1,school,A014086,6,TRUE,FALSE,FALSE,FALSE,FALSE
P042920,2025/2026,1,school,A015696,13,TRUE,FALSE,FALSE,FALSE,FALSE
P042925,2025/2026,1,school,A016974,13,TRUE,FALSE,FALSE,FALSE,FALSE
P042929,2025/2026,1,school,A014834,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042933,2025/2026,1,school,A017604,13,TRUE,FALSE,FALSE,FALSE,FALSE
P042936,2025/2026,1,university,A010960,22,TRUE,FALSE,FALSE,FALSE,FALSE
P042943,2025/2026,1,school,A008074,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042950,2025/2026,1,vocational_school,A011055,11,TRUE,FALSE,FALSE,FALSE,FALSE
P042954,2025/2026,1,vocational_school,A007752,13,TRUE,FALSE,FALSE,FALSE,FALSE
P042956,2025/2026,1,university,A009328,21,TRUE,FALSE,FALSE,FALSE,FALSE
P042958,2025/2026,1,school,A002216,16,TRUE,FALSE,FALSE,FALSE,FALSE
P042962,2025/2026,1,school,A017884,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042963,2025/2026,1,school,A017884,12,TRUE,FALSE,FALSE,FALSE,FALSE
P042964,2025/2026,1,school,A004814,15,TRUE,FALSE,FALSE,FALSE,FALSE
P042968,2025/2026,1,school,A008181,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042985,2025/2026,1,school,A000371,16,TRUE,FALSE,FALSE,FALSE,FALSE
P042988,2025/2026,1,school,A012856,17,TRUE,FALSE,FALSE,FALSE,FALSE
P042994,2025/2026,1,school,A010982,7,TRUE,FALSE,FALSE,FALSE,FALSE
P042996,2025/2026,1,NA,A006979,64,TRUE,FALSE,TRUE,FALSE,TRUE
P043005,2025/2026,1,vocational_school,A011497,10,TRUE,FALSE,FALSE,FALSE,FALSE
P043022,2025/2026,1,school,A000508,9,TRUE,FALSE,FALSE,FALSE,FALSE
P043023,2025/2026,1,school,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE
P043029,2025/2026,1,school,A011505,7,TRUE,FALSE,FALSE,FALSE,FALSE
P043035,2025/2026,1,school,A005798,8,TRUE,FALSE,FALSE,FALSE,FALSE
P043039,2025/2026,1,school,A008646,7,TRUE,FALSE,FALSE,FALSE,FALSE
P043044,2025/2026,1,university,A015237,19,TRUE,FALSE,FALSE,FALSE,FALSE
P043055,2025/2026,1,school,A010067,15,TRUE,FALSE,FALSE,FALSE,FALSE
P043062,2025/2026,1,school,A013663,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P043067,2025/2026,1,school,A007162,14,TRUE,FALSE,FALSE,FALSE,FALSE
P043071,2025/2026,1,school,A009733,8,TRUE,FALSE,FALSE,FALSE,FALSE
P043075,2025/2026,1,school,A016700,17,TRUE,FALSE,FALSE,FALSE,FALSE
P043076,2025/2026,1,NA,A008642,61,TRUE,FALSE,TRUE,FALSE,TRUE
P043077,2025/2026,1,school,A008642,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P043086,2025/2026,1,school,A016514,11,TRUE,FALSE,FALSE,FALSE,FALSE
P043089,2025/2026,1,school,A006207,10,TRUE,FALSE,FALSE,FALSE,FALSE
P043092,2025/2026,1,school,A014888,14,TRUE,FALSE,FALSE,FALSE,FALSE
P043095,2025/2026,1,school,A009396,10,TRUE,FALSE,FALSE,FALSE,FALSE
P043098,2025/2026,1,school,A007729,17,TRUE,FALSE,FALSE,FALSE,FALSE
P043102,2025/2026,1,school,A002922,17,TRUE,FALSE,FALSE,FALSE,FALSE
P043104,2025/2026,1,school,A011086,14,TRUE,FALSE,FALSE,FALSE,FALSE
P043107,2025/2026,1,school,A017626,13,TRUE,FALSE,FALSE,FALSE,FALSE
P043116,2025/2026,1,school,A007759,7,TRUE,FALSE,FALSE,FALSE,FALSE
P043117,2025/2026,1,school,A007759,7,TRUE,FALSE,FALSE,FALSE,FALSE
P043122,2025/2026,1,vocational_school,A011444,13,TRUE,FALSE,FALSE,FALSE,FALSE
P043133,2025/2026,1,university,A014737,21,TRUE,FALSE,FALSE,FALSE,FALSE
P043151,2025/2026,1,school,A011459,12,TRUE,FALSE,FALSE,FALSE,FALSE
P043156,2025/2026,1,school,A011497,14,TRUE,FALSE,FALSE,FALSE,FALSE
P043184,2025/2026,1,school,A007312,9,TRUE,FALSE,FALSE,FALSE,FALSE
P043185,2025/2026,1,school,A007312,9,TRUE,FALSE,FALSE,FALSE,FALSE
P043191,2025/2026,1,school,A012393,6,TRUE,FALSE,FALSE,FALSE,FALSE
P043195,2025/2026,1,vocational_school,A011894,27,TRUE,FALSE,FALSE,FALSE,FALSE
P043206,2025/2026,1,university,A016659,21,TRUE,FALSE,FALSE,FALSE,FALSE
P043221,2025/2026,1,vocational_school,A010894,23,TRUE,FALSE,FALSE,FALSE,FALSE
P043224,2025/2026,1,school,A010894,9,TRUE,FALSE,FALSE,FALSE,FALSE
P043233,2025/2026,1,vocational_school,A015462,23,TRUE,FALSE,FALSE,FALSE,FALSE
P043261,2025/2026,1,university,A015288,18,TRUE,FALSE,FALSE,FALSE,FALSE
P043268,2025/2026,1,vocational_school,A005465,21,TRUE,FALSE,FALSE,FALSE,FALSE
P043281,2025/2026,1,vocational_school,A007911,22,TRUE,FALSE,FALSE,FALSE,FALSE
P043284,2025/2026,1,school,A010587,8,TRUE,FALSE,FALSE,FALSE,FALSE
P043291,2025/2026,1,school,A012547,6,TRUE,FALSE,FALSE,FALSE,FALSE
P043298,2025/2026,1,vocational_school,A005172,27,TRUE,FALSE,FALSE,FALSE,FALSE
P043308,2025/2026,1,school,A016809,9,TRUE,FALSE,FALSE,FALSE,FALSE
P043309,2025/2026,1,NA,A016809,33,TRUE,FALSE,TRUE,FALSE,FALSE
P043330,2025/2026,1,vocational_school,A013759,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P043335,2025/2026,1,vocational_school,A007259,12,TRUE,FALSE,FALSE,FALSE,FALSE
P043340,2025/2026,1,school,A001299,14,TRUE,FALSE,FALSE,FALSE,FALSE
P043344,2025/2026,1,school,A015867,15,TRUE,FALSE,FALSE,FALSE,FALSE
P043348,2025/2026,1,school,A008838,12,TRUE,FALSE,FALSE,FALSE,FALSE
P043349,2025/2026,1,vocational_school,A008838,12,TRUE,FALSE,FALSE,FALSE,FALSE
P043350,2025/2026,1,school,A008838,14,TRUE,FALSE,FALSE,FALSE,FALSE
P043359,2025/2026,1,vocational_school,A005113,26,TRUE,FALSE,FALSE,FALSE,FALSE
P043361,2025/2026,1,school,A005630,7,TRUE,FALSE,FALSE,FALSE,FALSE
P043370,2025/2026,1,university,A001290,21,TRUE,FALSE,FALSE,FALSE,FALSE
P043375,2025/2026,1,university,NA,30,TRUE,FALSE,FALSE,FALSE,FALSE
P043381,2025/2026,1,school,A007106,15,TRUE,FALSE,FALSE,FALSE,FALSE
P043398,2025/2026,1,vocational_school,A008385,20,TRUE,FALSE,FALSE,FALSE,FALSE
P043399,2025/2026,1,school,A008385,17,TRUE,FALSE,FALSE,FALSE,FALSE
P043423,2025/2026,1,school,A016513,6,TRUE,FALSE,FALSE,FALSE,FALSE
P043441,2025/2026,1,vocational_school,A011595,22,TRUE,FALSE,FALSE,FALSE,FALSE
P043444,2025/2026,1,school,A014687,12,TRUE,FALSE,FALSE,FALSE,FALSE
P043453,2025/2026,1,school,A011967,13,TRUE,FALSE,FALSE,FALSE,FALSE
P043455,2025/2026,1,vocational_school,A013627,20,TRUE,FALSE,FALSE,FALSE,FALSE
P043456,2025/2026,1,school,A013627,15,TRUE,FALSE,FALSE,FALSE,FALSE
P043470,2025/2026,1,school,A012575,11,TRUE,FALSE,FALSE,FALSE,FALSE
P043476,2025/2026,1,NA,A008194,67,TRUE,FALSE,TRUE,FALSE,TRUE
P043486,2025/2026,1,university,A012274,23,TRUE,FALSE,FALSE,FALSE,FALSE
P043487,2025/2026,1,school,A000436,11,TRUE,FALSE,FALSE,FALSE,FALSE
P043492,2025/2026,1,vocational_school,A005542,20,TRUE,FALSE,FALSE,FALSE,FALSE
P043496,2025/2026,1,university,A009847,22,TRUE,FALSE,FALSE,FALSE,FALSE
P043497,2025/2026,1,school,A017813,7,TRUE,FALSE,FALSE,FALSE,FALSE
P043499,2025/2026,1,vocational_school,A017813,NA,TRUE,TRUE,FALSE,FALSE,FALSE
P043501,2025/2026,1,vocational_school,A012673,26,TRUE,FALSE,FALSE,FALSE,FALSE
P043505,2025/2026,1,school,A001488,14,TRUE,FALSE,FALSE,FALSE,FALSE
P043518,2025/2026,1,school,A009175,11,TRUE,FALSE,FALSE,FALSE,FALSE
