person_id,ref_date,employment_status,days_employed_last_12m,annual_employment_income,contact_address_id,flag_invalid_employment_status,flag_negative_income,flag_invalid_days_employed,population_age,in_population_register,flag_age_check_unavailable,flag_employed_under_15
P042153,2025-12-31,employed,193,28919.33,A002677,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P042155,2025-12-31,employed,284,11832.06,A002677,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P042157,2025-12-31,employed,328,17721.8,A000915,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P042160,2025-12-31,employed,365,60445.57,A005438,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P042161,2025-12-31,employed,365,12320.37,A005438,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P042163,2025-12-31,employed,287,22337.71,A001452,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P042164,2025-12-31,self_employed,365,18563.93,A002204,FALSE,FALSE,FALSE,45,TRUE,FALSE,FALSE
P042168,2025-12-31,employed,261,14555.96,A016308,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P042171,2025-12-31,employed,365,23026.9,A016308,FALSE,FALSE,FALSE,52,TRUE,FALSE,FALSE
P042174,2025-12-31,employed,213,13979.03,A012714,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P042177,2025-12-31,employed,312,29227.79,A006759,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P042181,2025-12-31,employed,312,22601.75,A000727,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P042182,2025-12-31,marginal,166,2736.46,A000727,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P042184,2025-12-31,employed,211,36286.77,A005172,FALSE,FALSE,FALSE,36,TRUE,FALSE,FALSE
P042190,2025-12-31,self_employed,143,45255.01,A002119,FALSE,FALSE,FALSE,19,TRUE,FALSE,FALSE
P042193,2025-12-31,employed,253,63345.47,A001359,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P042199,2025-12-31,employed,318,17075.06,A013373,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P042201,2025-12-31,self_employed,360,26859.48,A000760,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P042202,2025-12-31,employed,263,20386.19,A000760,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P042204,2025-12-31,employed,365,NA,A010239,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P042208,2025-12-31,employed,267,55684.71,A005045,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P042209,2025-12-31,employed,324,10372.89,A005045,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P042210,2025-12-31,employed,240,30701.45,A000547,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P042211,2025-12-31,employed,365,49221.5,A000547,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P042214,2025-12-31,marginal,137,5234.4,A016582,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P042220,2025-12-31,marginal,104,4353.94,A012707,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P042223,2025-12-31,marginal,137,5018.67,A010743,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P042226,2025-12-31,self_employed,356,7813.13,A007797,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P042229,2025-12-31,employed,275,18390.04,A003509,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE
P042235,2025-12-31,employed,315,32367.14,A004340,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P042242,2025-12-31,employed,359,16294.88,A007336,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P042244,2025-12-31,employed,275,39805.52,A000044,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P042245,2025-12-31,employed,275,23203.03,A000044,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P042248,2025-12-31,employed,365,59465.01,A004607,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P042249,2025-12-31,employed,273,17368.07,A013807,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P042250,2025-12-31,employed,329,38613.83,A013929,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P042254,2025-12-31,employed,279,34480.25,A013929,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P042255,2025-12-31,no_record,0,0,A013929,FALSE,FALSE,FALSE,15,TRUE,FALSE,FALSE
P042256,2025-12-31,employed,331,41491.47,A010255,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P042257,2025-12-31,no_record,0,0,A006236,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE
P042261,2025-12-31,employed,156,17372.96,A003324,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P042264,2025-12-31,employed,318,18718.25,A002465,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P042266,2025-12-31,employed,187,22895.31,A011695,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE
P042268,2025-12-31,employed,340,50373.18,A009233,FALSE,FALSE,FALSE,51,TRUE,FALSE,FALSE
P042269,2025-12-31,employed,256,7829.09,A000625,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P042270,2025-12-31,employed,235,20727.5,A000625,FALSE,FALSE,FALSE,47,TRUE,FALSE,FALSE
P042272,2025-12-31,employed,365,26222.67,A000625,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE
P042273,2025-12-31,employed,256,13259.2,A000625,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P042274,2025-12-31,employed,301,17228.18,A000625,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P042275,2025-12-31,employed,281,57884.09,A014139,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P042276,2025-12-31,employed,273,24600.35,A014139,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P042278,2025-12-31,employed,344,46747.13,A000810,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P042279,2025-12-31,employed,202,10858.31,A013885,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P042280,2025-12-31,employed,210,18402.34,A005084,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P042282,2025-12-31,employed,365,20443.35,A007619,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P042286,2025-12-31,employed,243,28610.25,A012588,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P042288,2025-12-31,employed,271,32194.67,A012588,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P042289,2025-12-31,employed,365,34239.61,A012588,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P042290,2025-12-31,employed,336,40294.61,A015565,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P042293,2025-12-31,employed,313,22926.14,A006357,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P042296,2025-12-31,employed,365,24505.97,A009111,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P042300,2025-12-31,employed,222,30631.24,A016962,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P042304,2025-12-31,employed,300,25104.74,A006852,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P042305,2025-12-31,employed,270,27868.08,A006852,FALSE,FALSE,FALSE,52,TRUE,FALSE,FALSE
P042306,2025-12-31,employed,365,26527.78,A006852,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P042311,2025-12-31,employed,270,20570.2,A002672,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P042312,2025-12-31,employed,212,33144.26,A002672,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P042313,2025-12-31,employed,277,29094.3,A013343,FALSE,FALSE,FALSE,48,TRUE,FALSE,FALSE
P042316,2025-12-31,employed,181,29080.21,A013077,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P042319,2025-12-31,marginal,114,3998.35,A011195,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P042320,2025-12-31,marginal,79,7971.11,A011956,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P042323,2025-12-31,marginal,158,4544.31,A002952,FALSE,FALSE,FALSE,51,TRUE,FALSE,FALSE
P042328,2025-12-31,employed,280,22839.95,A005043,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE
P042330,2025-12-31,employed,261,22939.85,A012083,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P042331,2025-12-31,employed,317,13955.7,A008636,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P042332,2025-12-31,self_employed,365,66350.57,A008636,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P042335,2025-12-31,marginal,82,2588.11,A017484,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P042336,2025-12-31,employed,365,38725.71,A017484,FALSE,FALSE,FALSE,23,TRUE,FALSE,FALSE
P042338,2025-12-31,employed,268,17727.8,A011008,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P042339,2025-12-31,employed,248,13622.98,A011008,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P042342,2025-12-31,self_employed,226,9691.84,A009992,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P042343,2025-12-31,employed,325,22067.33,A008141,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE
P042344,2025-12-31,employed,290,36785.86,A008141,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P042347,2025-12-31,employed,264,62519.04,A014793,FALSE,FALSE,FALSE,56,TRUE,FALSE,FALSE
P042349,2025-12-31,employed,274,52191.21,A014793,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P042353,2025-12-31,self_employed,277,21382.44,A006426,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P042359,2025-12-31,employed,145,23157.13,A012348,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P042360,2025-12-31,employed,343,20547.79,A008528,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P042361,2025-12-31,employed,223,16840.7,A016520,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P042365,2025-12-31,employed,288,8848.57,A009077,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P042367,2025-12-31,employed,296,11373.98,A006788,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P042368,2025-12-31,employed,365,13839.89,A005318,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P042369,2025-12-31,employed,304,40052.66,A007883,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE
P042373,2025-12-31,employed,292,37477.23,A006312,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P042379,2025-12-31,marginal,40,3014.04,A006053,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P042380,2025-12-31,marginal,104,5499.33,A017653,FALSE,FALSE,FALSE,52,TRUE,FALSE,FALSE
P042382,2025-12-31,self_employed,290,23043.46,A004530,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P042384,2025-12-31,employed,292,13653.52,A003152,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P042392,2025-12-31,employed,362,31621.91,A010497,FALSE,FALSE,FALSE,24,TRUE,FALSE,FALSE
P042393,2025-12-31,employed,321,65609.91,A011783,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P042397,2025-12-31,employed,332,21941.1,A003790,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P042399,2025-12-31,employed,347,92424.29,NA,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P042401,2025-12-31,marginal,48,5563.48,A002676,FALSE,FALSE,FALSE,23,TRUE,FALSE,FALSE
P042405,2025-12-31,employed,193,33424.09,A004681,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P042406,2025-12-31,employed,365,35421.03,A010625,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P042410,2025-12-31,marginal,130,2990.86,NA,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P042411,2025-12-31,self_employed,346,12917.48,A007898,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P042414,2025-12-31,marginal,131,4904.17,A002928,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P042415,2025-12-31,marginal,84,5027.28,A002928,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P042417,2025-12-31,marginal,180,4155.12,A002928,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P042418,2025-12-31,employed,244,43946.21,A002928,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P042419,2025-12-31,employed,296,33646.09,A007436,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P042421,2025-12-31,self_employed,314,26401.48,A008037,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P042424,2025-12-31,employed,228,22098,A008612,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P042425,2025-12-31,employed,307,53649.72,A003995,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P042426,2025-12-31,marginal,88,5164.1,A003995,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P042428,2025-12-31,employed,317,24411.47,A009401,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P042429,2025-12-31,employed,361,48078.49,A016099,FALSE,FALSE,FALSE,56,TRUE,FALSE,FALSE
P042430,2025-12-31,employed,185,19820.24,A016099,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P042431,2025-12-31,employed,334,25650.65,A006566,FALSE,FALSE,FALSE,56,TRUE,FALSE,FALSE
P042432,2025-12-31,employed,284,78227.28,A006566,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P042437,2025-12-31,employed,296,28502.67,A015351,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P042440,2025-12-31,employed,284,44721.99,A001830,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P042442,2025-12-31,employed,247,34378.73,A005619,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P042443,2025-12-31,employed,278,16088.6,A005619,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P042444,2025-12-31,marginal,161,4350.8,A005619,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P042445,2025-12-31,marginal,109,6013.37,A016568,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P042446,2025-12-31,employed,365,69406.35,A016568,FALSE,FALSE,FALSE,23,TRUE,FALSE,FALSE
P042449,2025-12-31,employed,365,31207.15,A014397,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P042450,2025-12-31,employed,290,40041.33,A014397,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE
P042451,2025-12-31,employed,272,13596.86,A014021,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P042452,2025-12-31,employed,283,63577.25,A014021,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P042453,2025-12-31,employed,279,25598.26,A011976,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P042455,2025-12-31,employed,312,15770.3,NA,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P042456,2025-12-31,employed,191,15766.66,A009796,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P042459,2025-12-31,marginal,110,4334.66,A001024,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P042461,2025-12-31,employed,334,23660.79,A001024,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P042463,2025-12-31,self_employed,302,15845.82,A010468,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P042469,2025-12-31,employed,280,20702.05,A010879,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P042471,2025-12-31,no_record,0,0,A011590,FALSE,FALSE,FALSE,17,TRUE,FALSE,FALSE
P042472,2025-12-31,employed,298,44441.45,NA,FALSE,FALSE,FALSE,56,TRUE,FALSE,FALSE
P042473,2025-12-31,self_employed,289,16716.71,A011590,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P042474,2025-12-31,marginal,62,8689.49,A011590,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P042477,2025-12-31,no_record,0,0,A008517,FALSE,FALSE,FALSE,79,TRUE,FALSE,FALSE
P042481,2025-12-31,self_employed,226,18897.95,A010888,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P042482,2025-12-31,marginal,113,3003.52,A010888,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P042483,2025-12-31,employed,315,20952.37,A010888,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P042485,2025-12-31,employed,226,37256.48,A014781,FALSE,FALSE,FALSE,24,TRUE,FALSE,FALSE
P042487,2025-12-31,employed,284,11700.76,A012833,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P042488,2025-12-31,employed,354,16431.54,A012833,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P042493,2025-12-31,marginal,93,2355.36,A005555,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P042497,2025-12-31,employed,365,18903.71,A001054,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P042498,2025-12-31,no_record,0,0,A001054,FALSE,FALSE,FALSE,12,TRUE,FALSE,FALSE
P042499,2025-12-31,employed,306,30902.8,A001054,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P042500,2025-12-31,employed,290,18577.41,A016662,FALSE,FALSE,FALSE,18,TRUE,FALSE,FALSE
P042501,2025-12-31,marginal,144,8405.21,A009769,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P042502,2025-12-31,employed,285,27426.84,A009769,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P042503,2025-12-31,employed,265,35526.24,A013821,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P042506,2025-12-31,self_employed,189,19076,A009400,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P042509,2025-12-31,employed,301,22209.87,A002347,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P042513,2025-12-31,employed,256,20602.41,A016945,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P042514,2025-12-31,employed,318,23697.71,A016945,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P042517,2025-12-31,employed,365,20870.66,A004144,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P042518,2025-12-31,employed,330,26788.16,A004144,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P042519,2025-12-31,employed,251,27592.2,A005652,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P042522,2025-12-31,marginal,119,6830.96,A015633,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P042523,2025-12-31,employed,319,30296.6,A013776,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P042525,2025-12-31,employed,347,29117.23,A002721,FALSE,FALSE,FALSE,18,TRUE,FALSE,FALSE
P042528,2025-12-31,employed,252,16846.33,A002721,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P042529,2025-12-31,self_employed,260,8098.49,A002721,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P042530,2025-12-31,employed,205,17639.96,A002721,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P042531,2025-12-31,self_employed,217,11009.92,A017084,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P042532,2025-12-31,employed,208,18026.07,A017416,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P042535,2025-12-31,employed,239,47420.36,A005451,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P042536,2025-12-31,employed,314,30271.11,A005451,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P042537,2025-12-31,self_employed,237,5275.89,A015302,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P042538,2025-12-31,employed,172,23676.58,A015302,FALSE,FALSE,FALSE,24,TRUE,FALSE,FALSE
P042542,2025-12-31,employed,270,88809.61,A012003,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P042544,2025-12-31,employed,298,18396.94,NA,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P042547,2025-12-31,employed,248,16086,A014059,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P042549,2025-12-31,employed,354,21211.92,A016884,FALSE,FALSE,FALSE,56,TRUE,FALSE,FALSE
P042550,2025-12-31,employed,277,17461.04,A016884,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P042552,2025-12-31,marginal,62,2404.03,A012270,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE
P042554,2025-12-31,employed,365,19874.85,A013295,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P042555,2025-12-31,employed,299,21321.84,A013295,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P042557,2025-12-31,employed,259,48152.98,A014336,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P042558,2025-12-31,employed,224,26647.86,A014336,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P042559,2025-12-31,employed,365,33289.45,A017635,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P042561,2025-12-31,employed,228,17947.2,A017635,FALSE,FALSE,FALSE,48,TRUE,FALSE,FALSE
P042562,2025-12-31,marginal,126,4250.69,A017635,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P042565,2025-12-31,employed,224,26585.19,A015571,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P042566,2025-12-31,employed,316,9903.2,A015571,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P042568,2025-12-31,employed,235,32765.99,A015391,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P042569,2025-12-31,marginal,49,2727.84,A015391,FALSE,FALSE,FALSE,51,TRUE,FALSE,FALSE
P042570,2025-12-31,marginal,138,5371.18,A015189,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P042571,2025-12-31,employed,145,19809.51,A015189,FALSE,FALSE,FALSE,45,TRUE,FALSE,FALSE
P042573,2025-12-31,employed,209,49964.31,A010608,FALSE,FALSE,FALSE,36,TRUE,FALSE,FALSE
P042574,2025-12-31,employed,283,25438.82,A010608,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P042579,2025-12-31,employed,365,27955.73,A002667,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P042583,2025-12-31,employed,228,17773.91,A001720,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P042584,2025-12-31,employed,299,30734.19,A001720,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P042587,2025-12-31,employed,308,18974.79,A013302,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P042592,2025-12-31,employed,365,82591.89,A000642,FALSE,FALSE,FALSE,35,TRUE,FALSE,FALSE
P042593,2025-12-31,marginal,114,4506.14,A003654,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P042597,2025-12-31,employed,279,45318.52,A014115,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P042598,2025-12-31,employed,256,37106.63,A017944,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P042604,2025-12-31,employed,259,NA,A008791,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P042605,2025-12-31,employed,184,66407.5,A002460,FALSE,FALSE,FALSE,56,TRUE,FALSE,FALSE
P042606,2025-12-31,employed,363,20359.3,A003266,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P042608,2025-12-31,employed,365,12174.37,A005944,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P042609,2025-12-31,employed,365,37915.9,A005944,FALSE,FALSE,FALSE,23,TRUE,FALSE,FALSE
P042612,2025-12-31,employed,174,33162.71,A013358,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P042613,2025-12-31,self_employed,129,45729.32,A001243,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P042615,2025-12-31,self_employed,35,30140.19,A012185,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P042618,2025-12-31,employed,300,11729.7,A003347,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P042619,2025-12-31,employed,365,33852.56,A003347,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P042623,2025-12-31,employed,297,57690.05,A013179,FALSE,FALSE,FALSE,52,TRUE,FALSE,FALSE
P042625,2025-12-31,employed,138,35083.37,A008142,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P042626,2025-12-31,employed,267,24488.32,A008142,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P042627,2025-12-31,employed,340,23940.13,A004744,FALSE,FALSE,FALSE,19,TRUE,FALSE,FALSE
P042630,2025-12-31,self_employed,357,19179.07,A011508,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P042631,2025-12-31,employed,265,35337.42,A005885,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P042633,2025-12-31,employed,365,30325.5,A003082,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P042637,2025-12-31,employed,193,55937.28,A010500,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P042638,2025-12-31,employed,365,24606.65,A010820,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P042639,2025-12-31,employed,365,16109.62,A010820,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P042641,2025-12-31,self_employed,233,25357.89,A010820,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P042645,2025-12-31,employed,237,39689.02,A016318,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P042646,2025-12-31,self_employed,254,25759.6,A003746,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P042647,2025-12-31,employed,313,28337.85,A003746,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P042648,2025-12-31,marginal,143,4564.74,A003746,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P042650,2025-12-31,self_employed,155,25222.49,A016602,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P042651,2025-12-31,employed,260,36812.66,NA,FALSE,FALSE,FALSE,22,TRUE,FALSE,FALSE
P042654,2025-12-31,marginal,62,2818.56,A014928,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P042656,2025-12-31,marginal,51,9276.91,A014928,FALSE,FALSE,FALSE,56,TRUE,FALSE,FALSE
P042657,2025-12-31,employed,264,27185.06,A006363,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P042658,2025-12-31,employed,306,19926.17,A006363,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P042659,2025-12-31,employed,350,33433.01,A006363,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P042661,2025-12-31,employed,365,70351.67,A006363,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P042662,2025-12-31,employed,212,66982.45,A006363,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P042663,2025-12-31,employed,348,40798.91,A003047,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P042672,2025-12-31,self_employed,250,15262.55,A009451,FALSE,FALSE,FALSE,18,TRUE,FALSE,FALSE
