person_id,household_id,address_id,region_code,municipality_code,sex,age,age_group,citizenship_group,registration_status,registration_date,last_move_date,flag_duplicate_person_id,flag_address_not_found,flag_invalid_region,flag_region_address_mismatch,flag_municipality_address_mismatch,flag_invalid_age,flag_missing_registration_status,flag_invalid_citizenship_group,flag_date_inconsistency
P035634,H016887,A010912,R02,R02-M01,M,11,6-17,EU,main_residence,2017-01-23,2023-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035635,H016887,A010912,R02,R02-M01,F,65,65-79,DE,main_residence,2016-12-21,2016-12-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035636,H016887,A010912,R02,R02-M01,M,32,25-39,DE,main_residence,2023-10-02,2023-10-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035637,H016888,A004648,R11,R11-M04,M,18,18-24,DE,main_residence,2010-08-20,2013-10-19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035638,H016888,A004648,R11,R11-M04,F,60,40-64,DE,main_residence,2020-12-01,2022-02-19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035639,H016889,A002758,R08,R08-M04,F,35,25-39,DE,main_residence,2019-04-27,2019-04-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035640,H016890,A015112,R06,R06-M03,F,11,6-17,DE,main_residence,2021-02-20,2021-12-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035641,H016890,A015112,R06,R06-M03,F,91,80+,DE,main_residence,2023-01-05,2023-01-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035642,H016891,A003684,R01,R01-M03,M,88,80+,DE,main_residence,2016-07-02,2016-07-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035643,H016892,A003021,R08,R08-M04,F,67,65-79,DE,main_residence,2013-09-03,2016-11-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035644,H016893,A017446,R04,R04-M03,F,51,40-64,DE,main_residence,2005-08-13,2015-01-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035645,H016894,A005276,R10,R10-M03,M,44,40-64,DE,main_residence,2020-11-16,2024-10-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035646,H016894,A005276,R10,R10-M03,M,49,40-64,DE,main_residence,2019-09-08,2019-09-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035647,H016894,A005276,R10,R10-M03,M,94,80+,DE,main_residence,2023-02-01,2023-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035648,H016895,A008313,R06,R06-M02,M,60,40-64,DE,main_residence,2008-12-04,2011-11-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035649,H016895,A008313,R06,R06-M02,F,4,0-5,EU,main_residence,2014-03-07,2021-01-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035650,H016896,A004134,R01,R01-M02,M,39,25-39,Non-EU,main_residence,2021-03-29,2021-03-29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035651,H016896,A004134,R01,R01-M02,M,17,6-17,DE,main_residence,2021-04-03,2021-04-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035652,H016897,A008731,R05,R05-M02,F,8,6-17,Non-EU,main_residence,2013-08-24,2013-09-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035653,H016897,A008731,R05,R05-M02,F,83,80+,DE,main_residence,2016-02-27,2018-11-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035654,H016898,A013668,R08,R08-M03,F,75,65-79,DE,main_residence,2023-04-23,2023-04-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035655,H016899,A014171,R01,R01-M01,M,34,25-39,EU,main_residence,2008-03-26,2013-06-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035656,H016899,A014171,R01,R01-M01,M,55,40-64,DE,main_residence,2022-03-16,2022-07-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035657,H016899,A014171,R01,R01-M01,F,4,0-5,DE,main_residence,2021-08-13,2023-10-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035658,H016900,A004917,R05,R05-M01,F,1,0-5,DE,main_residence,2011-09-20,2014-05-30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035659,H016901,A010580,R06,R06-M03,F,26,25-39,DE,main_residence,2020-05-05,2020-05-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035660,H016901,A010580,R06,R06-M03,F,0,0-5,DE,main_residence,2017-06-26,2017-06-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035661,H016902,A002687,R01,R01-M03,F,39,25-39,EU,secondary_residence,2023-07-23,2023-07-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035662,H016902,A002687,R01,R01-M03,F,70,65-79,DE,main_residence,2015-06-21,2022-04-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035663,H016902,A002687,R01,R01-M03,F,37,25-39,DE,main_residence,2010-01-16,2018-05-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035664,H016903,A000711,R08,R08-M01,M,36,25-39,Non-EU,secondary_residence,2006-04-24,2025-10-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035665,H016904,A006264,R01,R01-M01,F,32,25-39,DE,main_residence,2015-01-07,2019-02-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035666,H016904,A006264,R01,R01-M01,F,7,6-17,DE,main_residence,2015-05-05,2021-04-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035667,H016904,A006264,R01,R01-M01,F,56,40-64,DE,main_residence,2014-07-29,2022-08-19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035668,H016904,A006264,R01,R01-M01,M,6,6-17,DE,main_residence,2023-07-04,2023-07-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035669,H016905,A011865,R02,R02-M01,M,72,65-79,DE,main_residence,2010-04-19,2014-11-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035670,H016906,A007712,R10,R10-M04,F,74,65-79,EU,main_residence,2012-09-01,2015-09-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035671,H016907,A005811,R05,R05-M01,F,40,40-64,DE,main_residence,2005-07-09,2014-08-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035672,H016907,A005811,R05,R05-M01,F,12,6-17,DE,main_residence,2015-08-23,2022-02-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035673,H016908,A012216,R06,R06-M02,M,87,80+,DE,main_residence,2025-09-30,2025-09-30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035674,H016908,A012216,R06,R06-M02,F,20,18-24,DE,main_residence,2005-09-20,2011-09-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035675,H016909,A010241,R09,R09-M04,F,49,40-64,DE,main_residence,2025-07-10,2025-08-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035676,H016909,A010241,R09,R09-M04,F,34,25-39,DE,secondary_residence,2006-11-07,2016-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035678,H016910,A010878,R02,R02-M03,F,59,40-64,DE,main_residence,2009-12-19,2013-02-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035679,H016910,A010878,R02,R02-M03,F,58,40-64,DE,secondary_residence,2018-08-23,2022-06-29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035680,H016910,A010878,R02,R02-M03,M,37,25-39,DE,main_residence,2006-11-06,2023-03-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035681,H016911,A003570,R09,R09-M03,F,44,40-64,DE,main_residence,2006-04-20,2015-08-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035682,H016912,A005747,R12,R12-M02,F,39,25-39,EU,main_residence,2019-08-27,2019-08-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035683,H016912,A005747,R12,R12-M02,M,69,65-79,DE,main_residence,2016-05-30,2019-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035684,H016913,A009992,R06,R06-M01,F,58,40-64,DE,main_residence,2005-06-01,2018-07-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035685,H016914,A009720,R09,R09-M04,F,44,40-64,EU,main_residence,2009-07-02,2021-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035686,H016914,A009720,R09,R09-M04,F,77,65-79,DE,main_residence,2022-09-17,2022-09-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035687,H016915,A002294,R12,R12-M04,M,39,25-39,DE,main_residence,2008-10-15,2025-06-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035688,H016915,A002294,R12,R12-M04,M,38,25-39,DE,main_residence,2019-10-10,2019-10-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035689,H016915,A002294,R12,R12-M04,M,53,40-64,DE,main_residence,2010-05-21,2025-08-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035690,H016916,A004163,R06,R06-M04,M,9,6-17,DE,main_residence,2015-02-03,2015-06-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035691,H016917,A008116,R12,R12-M03,M,56,40-64,DE,main_residence,2010-07-25,2015-05-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035692,H016918,A002669,R05,R05-M02,M,0,0-5,DE,main_residence,2022-10-25,2022-10-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035693,H016919,A012701,R12,R12-M04,F,6,6-17,Non-EU,main_residence,2013-03-06,2015-05-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035694,H016920,A006206,R12,R12-M02,F,13,6-17,EU,main_residence,2013-05-09,2020-05-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035695,H016920,A006206,R12,R12-M02,M,35,25-39,DE,main_residence,2018-09-16,2018-09-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035696,H016921,A007097,R05,R05-M04,M,2,0-5,Non-EU,main_residence,2013-09-07,2013-09-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035697,H016922,A011440,R11,R11-M02,M,35,25-39,DE,main_residence,2013-03-19,2018-01-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035698,H016922,A011440,R11,R11-M02,M,25,25-39,DE,main_residence,2021-07-04,2022-02-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035699,H016922,A011440,R11,R11-M02,F,1,0-5,EU,main_residence,2013-01-20,2016-08-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035700,H016922,A011440,R11,R11-M02,F,37,25-39,DE,main_residence,2018-11-13,2023-09-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035701,H016922,A011440,R11,R11-M02,M,72,65-79,DE,main_residence,2022-06-17,2022-06-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035702,H016922,A011440,R11,R11-M02,M,25,25-39,DE,main_residence,2024-08-05,2024-08-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035703,H016923,A012750,R03,R03-M01,M,51,40-64,DE,main_residence,2019-02-07,2019-02-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035704,H016924,A004314,R02,R02-M01,M,62,40-64,Non-EU,main_residence,2019-10-26,2019-12-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035705,H016925,A006492,R08,R08-M04,M,6,6-17,EU,main_residence,2021-01-15,2021-01-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035706,H016926,A002398,R12,R12-M04,F,22,18-24,DE,main_residence,2011-05-03,2019-07-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035707,H016927,A000136,R09,R09-M02,F,39,25-39,DE,main_residence,2022-06-01,2022-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035708,H016928,A015916,R12,R12-M02,F,54,40-64,EU,main_residence,2013-06-07,2022-07-19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035710,H016928,A015916,R12,R12-M02,F,43,40-64,DE,main_residence,2014-01-15,2022-02-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035711,H016928,A015916,R12,R12-M02,F,4,0-5,DE,main_residence,2006-04-01,2023-09-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035712,H016928,A015916,R12,R12-M02,F,24,18-24,EU,main_residence,2007-01-17,2025-04-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035713,H016929,A002554,R01,R01-M04,F,42,40-64,DE,main_residence,2025-11-23,2025-11-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035714,H016929,A002554,R01,R01-M04,F,84,80+,DE,main_residence,2022-05-25,2022-05-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035715,H016929,A002554,R01,R01-M04,F,4,0-5,DE,main_residence,2008-09-22,2018-05-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035716,H016930,A016649,R03,R03-M01,M,55,40-64,DE,main_residence,2012-01-21,2021-08-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035717,H016931,A011626,R12,R12-M03,M,26,25-39,DE,main_residence,2020-09-08,2020-09-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035718,H016931,A011626,R12,R12-M03,F,38,25-39,EU,main_residence,2016-04-16,2016-04-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035719,H016931,A011626,R12,R12-M03,M,27,25-39,DE,main_residence,2022-03-11,2022-03-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035720,H016931,A011626,R12,R12-M03,M,91,80+,DE,main_residence,2007-04-26,2023-07-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035721,H016931,A011626,R12,R12-M03,M,42,40-64,DE,main_residence,2017-05-12,2025-09-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035722,H016932,A017395,R04,R04-M02,M,33,25-39,EU,main_residence,2017-07-06,2025-08-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035723,H016932,A017395,R04,R04-M02,M,10,6-17,DE,main_residence,2013-05-25,2013-05-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035724,H016933,A011548,R05,R05-M03,F,71,65-79,Non-EU,main_residence,2020-12-02,2024-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035725,H016934,A001664,R06,R06-M01,M,11,6-17,DE,main_residence,2023-11-16,2023-11-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035726,H016934,A001664,R06,R06-M01,M,51,40-64,DE,main_residence,2019-05-01,2024-07-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035727,H016935,A014421,R09,R09-M01,M,73,65-79,DE,main_residence,2019-02-04,2019-05-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035728,H016935,A014421,R09,R09-M01,F,60,40-64,DE,main_residence,2014-12-29,2019-02-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035729,H016935,A014421,R09,R09-M01,M,23,18-24,DE,main_residence,2009-06-16,2010-05-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035730,H016935,A014421,R09,R09-M01,F,54,40-64,EU,main_residence,2020-08-10,2024-07-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035731,H016935,A014421,R09,R09-M01,F,25,25-39,DE,secondary_residence,2009-08-16,2014-12-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035732,H016936,A000824,R05,R05-M01,M,45,40-64,DE,main_residence,2023-01-30,2023-01-30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035733,H016937,A009444,R02,R02-M02,F,22,18-24,DE,secondary_residence,2022-07-25,2022-07-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035734,H016937,A009444,R02,R02-M02,F,84,80+,DE,secondary_residence,2011-05-26,2020-01-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035735,H016938,A000143,R06,R06-M04,F,77,65-79,DE,main_residence,2014-12-29,2025-06-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035736,H016938,A000143,R06,R06-M04,M,77,65-79,DE,main_residence,2009-06-25,2011-03-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035737,H016939,A005080,R06,R06-M03,M,33,25-39,DE,main_residence,2008-09-23,2024-09-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035738,H016940,A006830,R03,R03-M02,M,32,25-39,EU,main_residence,2006-07-22,2023-01-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035739,H016941,A012468,R09,R09-M02,M,37,25-39,DE,main_residence,2020-04-27,2020-04-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035740,H016942,A001734,R03,R03-M03,F,41,40-64,DE,main_residence,2006-05-19,2016-06-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035741,H016943,A003194,R03,R03-M03,M,63,40-64,DE,main_residence,2016-02-02,2016-02-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035742,H016944,A015367,R02,R02-M01,F,92,80+,DE,main_residence,2022-11-19,2022-11-19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035743,H016944,A015367,R02,R02-M01,F,90,80+,DE,main_residence,2016-03-03,2024-02-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035744,H016945,A013427,R02,R02-M04,M,78,65-79,DE,main_residence,2005-01-31,2017-08-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035745,H016945,A013427,R02,R02-M04,F,53,40-64,Non-EU,main_residence,2014-06-15,2025-11-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035746,H016945,A013427,R02,R02-M04,F,12,6-17,DE,main_residence,2020-01-18,2020-01-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035747,H016946,A008009,R09,R09-M04,F,48,40-64,DE,main_residence,2014-02-06,2024-09-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035748,H016946,A008009,R09,R09-M04,M,34,25-39,Non-EU,main_residence,2007-05-29,2022-12-19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035749,H016946,A008009,R09,R09-M04,F,94,80+,DE,main_residence,2009-12-09,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035750,H016947,A006650,R12,R12-M02,F,57,40-64,DE,main_residence,2020-07-04,2020-07-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035751,H016947,A006650,R12,R12-M02,F,1,0-5,DE,main_residence,2013-12-22,2020-12-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035752,H016947,A006650,R12,R12-M02,M,78,65-79,DE,main_residence,2025-12-22,2025-12-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035753,H016948,A009298,R03,R03-M03,M,67,65-79,DE,secondary_residence,2025-02-14,2025-02-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035754,H016949,A016430,R04,R04-M02,M,17,6-17,DE,main_residence,2005-03-21,2015-01-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035755,H016949,A016430,R04,R04-M02,M,90,80+,DE,main_residence,2008-10-16,2020-12-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035756,H016949,A016430,R04,R04-M02,M,13,6-17,Non-EU,main_residence,2013-11-15,2017-12-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035757,H016949,A016430,R04,R04-M02,F,66,65-79,Non-EU,main_residence,2021-10-15,2021-10-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035758,H016950,A017181,R02,R02-M03,F,62,40-64,Non-EU,main_residence,2009-09-25,2019-10-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035759,H016951,A004893,R11,R11-M04,F,56,40-64,EU,main_residence,2022-07-20,2022-07-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035760,H016951,A004893,R11,R11-M04,M,31,25-39,EU,main_residence,2017-04-10,2020-12-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035761,H016951,A004893,R11,R11-M04,F,16,6-17,DE,main_residence,2007-07-01,2016-10-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035762,H016952,A003680,R09,R09-M04,M,80,80+,DE,main_residence,2007-10-16,2014-01-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035763,H016953,A000606,R12,R12-M03,F,32,25-39,DE,main_residence,2020-02-06,2020-09-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035764,H016953,A000606,R12,R12-M03,F,84,80+,DE,main_residence,2006-06-08,2023-03-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035765,H016954,A006317,R01,R01-M02,F,37,25-39,Non-EU,main_residence,2015-11-28,2015-12-29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035767,H016954,A006317,R01,R01-M02,M,26,25-39,DE,main_residence,2011-08-31,2015-05-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035768,H016954,A006317,R01,R01-M02,F,59,40-64,DE,main_residence,2008-03-17,2014-12-29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035769,H016954,A006317,R01,R01-M02,M,53,40-64,DE,main_residence,2022-08-24,2022-08-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035770,H016955,A010287,R01,R01-M02,M,38,25-39,DE,main_residence,2009-09-07,2012-04-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035771,H016955,A010287,R01,R01-M02,F,62,40-64,Non-EU,main_residence,2006-01-23,2018-08-28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035772,H016956,A002325,R05,R05-M01,M,64,40-64,DE,secondary_residence,2012-09-11,2014-02-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035773,H016957,A014413,R07,R07-M04,F,67,65-79,DE,main_residence,2015-04-22,2022-03-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035775,H016958,A003396,R04,R04-M01,M,21,18-24,EU,main_residence,2020-06-30,2020-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035776,H016959,A017622,R10,R10-M04,M,14,6-17,DE,main_residence,2005-07-24,2015-02-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035777,H016960,A015110,R11,R11-M02,F,65,65-79,DE,main_residence,2022-12-17,2023-09-19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035778,H016960,A015110,R11,R11-M02,F,21,18-24,DE,main_residence,2007-09-14,2020-09-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035779,H016960,A015110,R11,R11-M02,M,74,65-79,DE,main_residence,2008-05-18,2017-12-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P035780,H016961,A016009,R09,R09-M04,M,9,6-17,DE,main_residence,2024-10-22,2024-10-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
