person_id,tax_year,tax_filing_flag,taxable_income,contact_address_id,flag_invalid_tax_year,flag_negative_taxable_income,population_age,in_population_register,flag_age_check_unavailable,flag_tax_under_14
P039487,2025,1,42861.07,A012734,FALSE,FALSE,60,TRUE,FALSE,FALSE
P039488,2025,1,11956.96,A012734,FALSE,FALSE,50,TRUE,FALSE,FALSE
P039492,2025,1,24951.5,A013250,FALSE,FALSE,39,TRUE,FALSE,FALSE
P039493,2025,1,23351.05,A013250,FALSE,FALSE,39,TRUE,FALSE,FALSE
P039494,2025,1,45503.34,A010449,FALSE,FALSE,27,TRUE,FALSE,FALSE
P039497,2025,1,31877.11,A006781,FALSE,FALSE,37,TRUE,FALSE,FALSE
P039498,2025,1,64853.7,A006781,FALSE,FALSE,38,TRUE,FALSE,FALSE
P039499,2025,1,54969.59,A014905,FALSE,FALSE,48,TRUE,FALSE,FALSE
P039500,2025,1,46919.81,A011544,FALSE,FALSE,43,TRUE,FALSE,FALSE
P039501,2025,1,34630.08,NA,FALSE,FALSE,29,TRUE,FALSE,FALSE
P039503,2025,1,27704.73,A009837,FALSE,FALSE,61,TRUE,FALSE,FALSE
P039504,2025,1,12990.89,A009837,FALSE,FALSE,48,TRUE,FALSE,FALSE
P039505,2025,1,94182.35,A009951,FALSE,FALSE,57,TRUE,FALSE,FALSE
P039508,2025,1,23810.59,A002733,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P039510,2025,1,12773.2,A004425,FALSE,FALSE,31,TRUE,FALSE,FALSE
P039511,2025,1,54315.83,A014561,FALSE,FALSE,32,TRUE,FALSE,FALSE
P039513,2025,1,6919.53,A003672,FALSE,FALSE,21,TRUE,FALSE,FALSE
P039516,2025,1,16092.34,A017606,FALSE,FALSE,36,TRUE,FALSE,FALSE
P039517,2025,1,41421.83,A017606,FALSE,FALSE,59,TRUE,FALSE,FALSE
P039519,2025,1,28446.1,A012342,FALSE,FALSE,63,TRUE,FALSE,FALSE
P039520,2025,1,35534.74,NA,FALSE,FALSE,50,TRUE,FALSE,FALSE
P039522,2025,1,10048.11,A006497,FALSE,FALSE,75,TRUE,FALSE,FALSE
P039523,2025,1,13241.29,A004722,FALSE,FALSE,22,TRUE,FALSE,FALSE
P039526,2025,1,20910.27,A008955,FALSE,FALSE,64,TRUE,FALSE,FALSE
P039532,2025,1,26745.53,A017629,FALSE,FALSE,61,TRUE,FALSE,FALSE
P039533,2025,1,12209.08,A016337,FALSE,FALSE,77,TRUE,FALSE,FALSE
P039534,2025,1,28137.44,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P039537,2025,1,50861.79,A003690,FALSE,FALSE,29,TRUE,FALSE,FALSE
P039540,2025,1,9030.77,A013000,FALSE,FALSE,37,TRUE,FALSE,FALSE
P039549,2025,1,5456.59,NA,FALSE,FALSE,81,TRUE,FALSE,FALSE
P039552,2025,1,15406.78,A007706,FALSE,FALSE,63,TRUE,FALSE,FALSE
P039555,2025,1,37082.18,A017169,FALSE,FALSE,59,TRUE,FALSE,FALSE
P039556,2025,0,0,A005562,FALSE,FALSE,65,TRUE,FALSE,FALSE
P039562,2025,1,41493.09,A002124,FALSE,FALSE,25,TRUE,FALSE,FALSE
P039565,2025,1,55596.76,A007643,FALSE,FALSE,29,TRUE,FALSE,FALSE
P039569,2025,1,57208.64,A002911,FALSE,FALSE,47,TRUE,FALSE,FALSE
P039571,2025,1,47828.57,NA,FALSE,FALSE,46,TRUE,FALSE,FALSE
P039573,2025,1,68541.68,A007039,FALSE,FALSE,27,TRUE,FALSE,FALSE
P039581,2025,1,19555.89,A000167,FALSE,FALSE,58,TRUE,FALSE,FALSE
P039582,2025,1,12030.32,A000167,FALSE,FALSE,66,TRUE,FALSE,FALSE
P039583,2025,1,69793.06,A009081,FALSE,FALSE,61,TRUE,FALSE,FALSE
P039585,2025,1,NA,A011372,FALSE,TRUE,41,TRUE,FALSE,FALSE
P039589,2025,1,26517.48,A001838,FALSE,FALSE,58,TRUE,FALSE,FALSE
P039590,2025,1,25000.2,A006432,FALSE,FALSE,25,TRUE,FALSE,FALSE
P039591,2025,1,18660.92,A000545,FALSE,FALSE,60,TRUE,FALSE,FALSE
P039592,2025,1,19653.64,A001533,FALSE,FALSE,46,TRUE,FALSE,FALSE
P039594,2025,1,29535.53,A017049,FALSE,FALSE,46,TRUE,FALSE,FALSE
P039597,2025,1,125021.15,NA,FALSE,FALSE,57,TRUE,FALSE,FALSE
P039600,2025,1,29650.08,A012874,FALSE,FALSE,61,TRUE,FALSE,FALSE
P039604,2025,1,44353.2,A013677,FALSE,FALSE,57,TRUE,FALSE,FALSE
P039607,2025,1,22857.59,A008599,FALSE,FALSE,59,TRUE,FALSE,FALSE
P039608,2025,1,36514.05,A001603,FALSE,FALSE,34,TRUE,FALSE,FALSE
P039612,2025,1,55361.68,A009796,FALSE,FALSE,35,TRUE,FALSE,FALSE
P039614,2025,1,82058.25,A002416,FALSE,FALSE,42,TRUE,FALSE,FALSE
P039615,2025,1,13197.43,A016218,FALSE,FALSE,46,TRUE,FALSE,FALSE
P039617,2025,1,76555.54,A014143,FALSE,FALSE,58,TRUE,FALSE,FALSE
P039619,2025,1,51478.66,A014143,FALSE,FALSE,52,TRUE,FALSE,FALSE
P039622,2025,1,34735.12,A011184,FALSE,FALSE,34,TRUE,FALSE,FALSE
P039625,2025,1,10943.61,A011184,FALSE,FALSE,21,TRUE,FALSE,FALSE
P039630,2025,1,60182.7,A006419,FALSE,FALSE,30,TRUE,FALSE,FALSE
P039632,2025,1,25677.89,A000233,FALSE,FALSE,20,TRUE,FALSE,FALSE
P039634,2025,0,0,A000233,FALSE,FALSE,42,TRUE,FALSE,FALSE
P039640,2025,1,38392.78,A012710,FALSE,FALSE,58,TRUE,FALSE,FALSE
P039641,2025,1,38016.46,A012710,FALSE,FALSE,55,TRUE,FALSE,FALSE
P039642,2025,1,59512.42,NA,FALSE,FALSE,56,TRUE,FALSE,FALSE
P039643,2025,1,16257.83,A004829,FALSE,FALSE,57,TRUE,FALSE,FALSE
P039644,2025,1,27911.34,A004829,FALSE,FALSE,46,TRUE,FALSE,FALSE
P039649,2025,1,15825.76,A014296,FALSE,FALSE,62,TRUE,FALSE,FALSE
P039650,2025,1,89395.32,A017115,FALSE,FALSE,44,TRUE,FALSE,FALSE
P039652,2025,1,48931.78,A015063,FALSE,FALSE,38,TRUE,FALSE,FALSE
P039654,2025,1,25898.67,A016247,FALSE,FALSE,58,TRUE,FALSE,FALSE
P039655,2025,1,55493.87,A016247,FALSE,FALSE,54,TRUE,FALSE,FALSE
P039659,2025,1,39693.98,A003812,FALSE,FALSE,54,TRUE,FALSE,FALSE
P039662,2025,1,17615.98,A009578,FALSE,FALSE,28,TRUE,FALSE,FALSE
P039664,2025,1,16756.67,A010968,FALSE,FALSE,78,TRUE,FALSE,FALSE
P039665,2025,1,45531.59,A010968,FALSE,FALSE,30,TRUE,FALSE,FALSE
P039666,2025,0,0,A009110,FALSE,FALSE,2,TRUE,FALSE,FALSE
P039672,2025,1,64079.12,A016007,FALSE,FALSE,27,TRUE,FALSE,FALSE
P039673,2025,1,40375.42,A011794,FALSE,FALSE,27,TRUE,FALSE,FALSE
P039676,2025,1,38247.78,A017740,FALSE,FALSE,30,TRUE,FALSE,FALSE
P039680,2025,1,6321.2,A002976,FALSE,FALSE,80,TRUE,FALSE,FALSE
P039681,2025,0,0,A012388,FALSE,FALSE,6,TRUE,FALSE,FALSE
P039682,2025,1,7177.75,NA,FALSE,FALSE,68,TRUE,FALSE,FALSE
P039684,2025,1,39663.95,A007644,FALSE,FALSE,50,TRUE,FALSE,FALSE
P039685,2025,1,40530.84,A007644,FALSE,FALSE,52,TRUE,FALSE,FALSE
P039692,2025,1,32462.35,A009448,FALSE,FALSE,58,TRUE,FALSE,FALSE
P039693,2025,1,6680.85,A001316,FALSE,FALSE,71,TRUE,FALSE,FALSE
P039694,2025,1,21876.78,A006219,FALSE,FALSE,59,TRUE,FALSE,FALSE
P039696,2025,1,99434.59,A005357,FALSE,FALSE,60,TRUE,FALSE,FALSE
P039701,2025,1,30884.9,A016935,FALSE,FALSE,53,TRUE,FALSE,FALSE
P039705,2025,1,9582.29,A014669,FALSE,FALSE,84,TRUE,FALSE,FALSE
P039708,2025,1,127629.04,A009073,FALSE,FALSE,35,TRUE,FALSE,FALSE
P039709,2025,1,16447.74,A009073,FALSE,FALSE,39,TRUE,FALSE,FALSE
P039711,2025,1,6484.28,A011025,FALSE,FALSE,89,TRUE,FALSE,FALSE
P039714,2025,1,10299.12,A003683,FALSE,FALSE,86,TRUE,FALSE,FALSE
P039719,2025,1,49058.88,A017014,FALSE,FALSE,59,TRUE,FALSE,FALSE
P039720,2025,1,91714.66,A014938,FALSE,FALSE,32,TRUE,FALSE,FALSE
P039725,2025,1,11524.9,A014207,FALSE,FALSE,71,TRUE,FALSE,FALSE
P039731,2025,1,30206.71,A009257,FALSE,FALSE,59,TRUE,FALSE,FALSE
P039733,2025,1,96518.84,A001693,FALSE,FALSE,41,TRUE,FALSE,FALSE
P039735,2025,1,19744.37,A001693,FALSE,FALSE,68,TRUE,FALSE,FALSE
P039736,2025,0,0,A001693,FALSE,FALSE,2,TRUE,FALSE,FALSE
P039737,2025,1,28973.63,A011999,FALSE,FALSE,60,TRUE,FALSE,FALSE
P039738,2025,1,43291.23,A011999,FALSE,FALSE,37,TRUE,FALSE,FALSE
P039742,2025,1,8692.5,A014459,FALSE,FALSE,65,TRUE,FALSE,FALSE
P039743,2025,1,42010.67,A016080,FALSE,FALSE,57,TRUE,FALSE,FALSE
P039745,2025,1,14286.45,A010182,FALSE,FALSE,49,TRUE,FALSE,FALSE
P039747,2025,1,50392.56,A001635,FALSE,FALSE,41,TRUE,FALSE,FALSE
P039749,2025,1,5379.72,A014030,FALSE,FALSE,23,TRUE,FALSE,FALSE
P039751,2025,1,15134.98,A003730,FALSE,FALSE,77,TRUE,FALSE,FALSE
P039752,2025,1,19127.37,A006824,FALSE,FALSE,64,TRUE,FALSE,FALSE
P039753,2025,1,20438.46,A011787,FALSE,FALSE,70,TRUE,FALSE,FALSE
P039754,2025,1,42211.93,A017509,FALSE,FALSE,39,TRUE,FALSE,FALSE
P039755,2025,0,0,A017509,FALSE,FALSE,13,TRUE,FALSE,FALSE
P039757,2025,1,51962,A002938,FALSE,FALSE,54,TRUE,FALSE,FALSE
P039758,2025,1,34420.98,A002938,FALSE,FALSE,46,TRUE,FALSE,FALSE
P039759,2025,1,76455.99,A002938,FALSE,FALSE,34,TRUE,FALSE,FALSE
P039761,2025,1,22104.15,A008172,FALSE,FALSE,59,TRUE,FALSE,FALSE
P039765,2025,1,16004.39,A011659,FALSE,FALSE,32,TRUE,FALSE,FALSE
P039766,2025,1,9702.42,A011659,FALSE,FALSE,50,TRUE,FALSE,FALSE
P039767,2025,1,36266.54,A011659,FALSE,FALSE,46,TRUE,FALSE,FALSE
P039768,2025,1,35992.24,A015999,FALSE,FALSE,50,TRUE,FALSE,FALSE
P039770,2025,1,7574.88,A010719,FALSE,FALSE,60,TRUE,FALSE,FALSE
P039773,2025,1,15273.77,A010471,FALSE,FALSE,34,TRUE,FALSE,FALSE
P039779,2025,1,24103.3,A010502,FALSE,FALSE,32,TRUE,FALSE,FALSE
P039781,2025,1,21518.28,A010169,FALSE,FALSE,51,TRUE,FALSE,FALSE
P039783,2025,1,23699.13,A010169,FALSE,FALSE,34,TRUE,FALSE,FALSE
P039785,2025,1,31448.42,A012843,FALSE,FALSE,57,TRUE,FALSE,FALSE
P039788,2025,1,13154.6,A008642,FALSE,FALSE,49,TRUE,FALSE,FALSE
P039790,2025,1,50765.78,A008642,FALSE,FALSE,43,TRUE,FALSE,FALSE
P039791,2025,1,32084.75,A008642,FALSE,FALSE,40,TRUE,FALSE,FALSE
P039795,2025,1,65964.04,A004467,FALSE,FALSE,32,TRUE,FALSE,FALSE
P039797,2025,1,11694.02,A003351,FALSE,FALSE,68,TRUE,FALSE,FALSE
P039799,2025,1,55166.9,A003061,FALSE,FALSE,45,TRUE,FALSE,FALSE
P039805,2025,1,8380.52,A006851,FALSE,FALSE,24,TRUE,FALSE,FALSE
P039809,2025,1,34112.01,A006475,FALSE,FALSE,27,TRUE,FALSE,FALSE
P039810,2025,1,28488.74,A006475,FALSE,FALSE,48,TRUE,FALSE,FALSE
P039812,2025,1,38953.61,A016511,FALSE,FALSE,50,TRUE,FALSE,FALSE
P039815,2025,1,43614.97,A005207,FALSE,FALSE,34,TRUE,FALSE,FALSE
P039816,2025,1,16212.11,A006458,FALSE,FALSE,50,TRUE,FALSE,FALSE
P039817,2025,1,28105.53,A001857,FALSE,FALSE,27,TRUE,FALSE,FALSE
P039821,2025,1,48089.92,A012475,FALSE,FALSE,28,TRUE,FALSE,FALSE
P039822,2025,1,59859.89,A014766,FALSE,FALSE,53,TRUE,FALSE,FALSE
P039823,2025,1,20537.96,A014766,FALSE,FALSE,51,TRUE,FALSE,FALSE
P039824,2025,1,18412.57,A013976,FALSE,FALSE,54,TRUE,FALSE,FALSE
P039827,2025,1,12394.57,A000033,FALSE,FALSE,41,TRUE,FALSE,FALSE
P039830,2025,1,15609.35,A016703,FALSE,FALSE,40,TRUE,FALSE,FALSE
P039831,2025,1,35021.72,A011731,FALSE,FALSE,64,TRUE,FALSE,FALSE
P039832,2025,1,63376.9,A011731,FALSE,FALSE,42,TRUE,FALSE,FALSE
P039837,2025,1,80280.48,A006857,FALSE,FALSE,41,TRUE,FALSE,FALSE
P039839,2025,1,9456.9,A010085,FALSE,FALSE,71,TRUE,FALSE,FALSE
P039842,2025,1,101777.65,A011894,FALSE,FALSE,47,TRUE,FALSE,FALSE
P039845,2025,1,56756.09,A002761,FALSE,FALSE,27,TRUE,FALSE,FALSE
P039846,2025,1,6602.64,A002761,FALSE,FALSE,78,TRUE,FALSE,FALSE
P039847,2025,1,48390.26,NA,FALSE,FALSE,29,TRUE,FALSE,FALSE
P039852,2025,1,17307.62,A010106,FALSE,FALSE,53,TRUE,FALSE,FALSE
P039853,2025,1,17537.07,A007497,FALSE,FALSE,79,TRUE,FALSE,FALSE
P039854,2025,1,58169.43,A017475,FALSE,FALSE,55,TRUE,FALSE,FALSE
P039855,2025,1,26696.06,A017475,FALSE,FALSE,62,TRUE,FALSE,FALSE
P039856,2025,1,33615.71,A017475,FALSE,FALSE,62,TRUE,FALSE,FALSE
P039858,2025,1,7527.49,A004817,FALSE,FALSE,87,TRUE,FALSE,FALSE
P039860,2025,1,40143.73,A004817,FALSE,FALSE,31,TRUE,FALSE,FALSE
P039863,2025,1,19318.07,A013664,FALSE,FALSE,22,TRUE,FALSE,FALSE
P039867,2025,1,29476.4,A002319,FALSE,FALSE,56,TRUE,FALSE,FALSE
P039869,2025,1,70093.03,A003323,FALSE,FALSE,64,TRUE,FALSE,FALSE
P039870,2025,1,17867.7,A009488,FALSE,FALSE,68,TRUE,FALSE,FALSE
P039871,2025,1,53511.06,A015352,FALSE,FALSE,38,TRUE,FALSE,FALSE
P039872,2025,1,12217.63,A007777,FALSE,FALSE,73,TRUE,FALSE,FALSE
P039873,2025,1,NA,A014024,FALSE,TRUE,30,TRUE,FALSE,FALSE
P039876,2025,1,24694.39,A006494,FALSE,FALSE,34,TRUE,FALSE,FALSE
P039878,2025,1,0,A006494,FALSE,FALSE,17,TRUE,FALSE,FALSE
P039879,2025,1,26688.86,A006494,FALSE,FALSE,28,TRUE,FALSE,FALSE
P039880,2025,1,11999.45,A003510,FALSE,FALSE,31,TRUE,FALSE,FALSE
P039881,2025,1,22293.98,A003510,FALSE,FALSE,32,TRUE,FALSE,FALSE
P039884,2025,1,9638.02,A009807,FALSE,FALSE,28,TRUE,FALSE,FALSE
P039889,2025,0,0,A003773,FALSE,FALSE,10,TRUE,FALSE,FALSE
P039892,2025,1,60224.55,A008463,FALSE,FALSE,56,TRUE,FALSE,FALSE
P039893,2025,1,57748.32,A001967,FALSE,FALSE,28,TRUE,FALSE,FALSE
P039895,2025,1,20509.53,A014176,FALSE,FALSE,51,TRUE,FALSE,FALSE
P039898,2025,1,34933.66,A009311,FALSE,FALSE,28,TRUE,FALSE,FALSE
P039899,2025,1,8179.68,A009311,FALSE,FALSE,23,TRUE,FALSE,FALSE
P039901,2025,1,45807.09,A008558,FALSE,FALSE,57,TRUE,FALSE,FALSE
P039902,2025,1,39111.59,A015414,FALSE,FALSE,27,TRUE,FALSE,FALSE
P039903,2025,1,24772.54,A015808,FALSE,FALSE,43,TRUE,FALSE,FALSE
P039904,2025,1,47322.29,A003036,FALSE,FALSE,57,TRUE,FALSE,FALSE
P039908,2025,1,23825.61,A002158,FALSE,FALSE,33,TRUE,FALSE,FALSE
P039910,2025,1,34006.83,A002158,FALSE,FALSE,56,TRUE,FALSE,FALSE
P039911,2025,1,8654.37,A002158,FALSE,FALSE,23,TRUE,FALSE,FALSE
P039913,2025,1,25908.05,A002158,FALSE,FALSE,43,TRUE,FALSE,FALSE
P039914,2025,1,29743.95,A009817,FALSE,FALSE,63,TRUE,FALSE,FALSE
P039917,2025,1,55529.58,A009817,FALSE,FALSE,43,TRUE,FALSE,FALSE
P039920,2025,1,42395.65,A006185,FALSE,FALSE,31,TRUE,FALSE,FALSE
P039924,2025,1,15565.12,A006185,FALSE,FALSE,47,TRUE,FALSE,FALSE
P039925,2025,1,18770.18,A004319,FALSE,FALSE,70,TRUE,FALSE,FALSE
P039927,2025,1,18812.32,A004446,FALSE,FALSE,59,TRUE,FALSE,FALSE
P039934,2025,1,11535.89,A000194,FALSE,FALSE,21,TRUE,FALSE,FALSE
P039937,2025,1,32116.83,A007682,FALSE,FALSE,63,TRUE,FALSE,FALSE
P039938,2025,1,61955.96,A007682,FALSE,FALSE,59,TRUE,FALSE,FALSE
P039940,2025,1,25655.5,A007682,FALSE,FALSE,61,TRUE,FALSE,FALSE
P039941,2025,1,40666.78,A013266,FALSE,FALSE,39,TRUE,FALSE,FALSE
P039945,2025,1,14297.38,A008230,FALSE,FALSE,19,TRUE,FALSE,FALSE
P039948,2025,1,14565.65,A004701,FALSE,FALSE,25,TRUE,FALSE,FALSE
P039949,2025,1,NA,A004701,FALSE,FALSE,56,TRUE,FALSE,FALSE
P039952,2025,1,63087.93,A007268,FALSE,FALSE,51,TRUE,FALSE,FALSE
P039953,2025,1,56369.06,A014385,FALSE,FALSE,38,TRUE,FALSE,FALSE
P039960,2025,1,34113.52,A001182,FALSE,FALSE,45,TRUE,FALSE,FALSE
P039963,2025,1,29826.87,A001182,FALSE,FALSE,33,TRUE,FALSE,FALSE
P039964,2025,1,22861.84,A003743,FALSE,FALSE,81,TRUE,FALSE,FALSE
P039966,2025,1,57764.83,A008054,FALSE,FALSE,35,TRUE,FALSE,FALSE
P039967,2025,1,62962.18,A003306,FALSE,FALSE,58,TRUE,FALSE,FALSE
P039970,2025,1,44951.84,A006322,FALSE,FALSE,50,TRUE,FALSE,FALSE
P039984,2025,0,0,A015788,FALSE,FALSE,1,TRUE,FALSE,FALSE
P039986,2025,1,10102.14,A013645,FALSE,FALSE,20,TRUE,FALSE,FALSE
P039990,2025,1,0,A002326,FALSE,FALSE,6,TRUE,FALSE,TRUE
P039991,2025,1,32992.51,A002954,FALSE,FALSE,32,TRUE,FALSE,FALSE
P039993,2025,1,11099.61,A001347,FALSE,FALSE,39,TRUE,FALSE,FALSE
P040005,2025,1,12788.19,A017053,FALSE,FALSE,72,TRUE,FALSE,FALSE
P040008,2025,1,41410.68,A005402,FALSE,FALSE,63,TRUE,FALSE,FALSE
P040015,2025,1,7554.41,A017967,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P040016,2025,1,58947.35,A017967,FALSE,FALSE,27,TRUE,FALSE,FALSE
P040018,2025,1,21296.18,A017174,FALSE,FALSE,63,TRUE,FALSE,FALSE
P040020,2025,1,53505.87,A013329,FALSE,FALSE,32,TRUE,FALSE,FALSE
P040024,2025,1,32365.14,A007091,FALSE,FALSE,55,TRUE,FALSE,FALSE
P040025,2025,1,17441.37,A002585,FALSE,FALSE,76,TRUE,FALSE,FALSE
P040028,2025,1,12443.56,A014469,FALSE,FALSE,88,TRUE,FALSE,FALSE
P040031,2025,1,38227.66,A017839,FALSE,FALSE,43,TRUE,FALSE,FALSE
P040035,2025,1,59240.39,A016853,FALSE,FALSE,53,TRUE,FALSE,FALSE
P040036,2025,1,15756.32,NA,FALSE,FALSE,74,TRUE,FALSE,FALSE
P040038,2025,1,15309.83,A013841,FALSE,FALSE,41,TRUE,FALSE,FALSE
P040039,2025,1,52717.94,A013841,FALSE,FALSE,29,TRUE,FALSE,FALSE
P040042,2025,1,16147.68,A007939,FALSE,FALSE,72,TRUE,FALSE,FALSE
P040043,2025,1,11750.06,A007939,FALSE,FALSE,74,TRUE,FALSE,FALSE
P040044,2025,1,37885.81,A015055,FALSE,FALSE,36,TRUE,FALSE,FALSE
P040047,2025,1,61950.65,A011111,FALSE,FALSE,45,TRUE,FALSE,FALSE
P040049,2025,1,21094.2,A015286,FALSE,FALSE,21,TRUE,FALSE,FALSE
P040051,2025,1,60008.54,A003696,FALSE,FALSE,59,TRUE,FALSE,FALSE
P040052,2025,1,NA,A010052,FALSE,TRUE,55,TRUE,FALSE,FALSE
P040053,2025,1,31119.66,A010052,FALSE,FALSE,45,TRUE,FALSE,FALSE
P040056,2025,1,26948.07,A015251,FALSE,FALSE,28,TRUE,FALSE,FALSE
P040057,2025,1,57721.43,A015251,FALSE,FALSE,45,TRUE,FALSE,FALSE
P040059,2025,1,38786.83,A002285,FALSE,FALSE,47,TRUE,FALSE,FALSE
P040061,2025,1,20316.12,A010453,FALSE,FALSE,58,TRUE,FALSE,FALSE
P040062,2025,1,43372.84,A010097,FALSE,FALSE,26,TRUE,FALSE,FALSE
P040064,2025,1,42149.71,NA,FALSE,FALSE,36,TRUE,FALSE,FALSE
P040068,2025,1,26730.37,A014766,FALSE,FALSE,27,TRUE,FALSE,FALSE
P040069,2025,1,28996.64,A012757,FALSE,FALSE,30,TRUE,FALSE,FALSE
P040070,2025,1,18412.16,A012757,FALSE,FALSE,51,TRUE,FALSE,FALSE
P040071,2025,1,17536.58,A012757,FALSE,FALSE,33,TRUE,FALSE,FALSE
P040079,2025,1,26540.54,A004491,FALSE,FALSE,32,TRUE,FALSE,FALSE
P040080,2025,1,19264.14,A005524,FALSE,FALSE,55,TRUE,FALSE,FALSE
P040086,2025,1,16980.1,A015287,FALSE,FALSE,69,TRUE,FALSE,FALSE
P040088,2025,1,38455.52,A004307,FALSE,FALSE,47,TRUE,FALSE,FALSE
P040090,2025,1,8013.37,A004307,FALSE,FALSE,73,TRUE,FALSE,FALSE
P040093,2025,1,22530.32,A010995,FALSE,FALSE,45,TRUE,FALSE,FALSE
P040098,2025,1,24339.18,A015953,FALSE,FALSE,55,TRUE,FALSE,FALSE
P040101,2025,1,18949.85,A002124,FALSE,FALSE,40,TRUE,FALSE,FALSE
P040102,2025,1,29123.43,A007519,FALSE,FALSE,33,TRUE,FALSE,FALSE
P040103,2025,1,50296.21,A007519,FALSE,FALSE,55,TRUE,FALSE,FALSE
P040110,2025,1,31673.41,A012901,FALSE,FALSE,31,TRUE,FALSE,FALSE
P040111,2025,1,30702.76,A012901,FALSE,FALSE,60,TRUE,FALSE,FALSE
P040113,2025,0,0,A010927,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P040117,2025,1,54805.91,A009345,FALSE,FALSE,51,TRUE,FALSE,FALSE
P040121,2025,1,53895.3,A015319,FALSE,FALSE,34,TRUE,FALSE,FALSE
P040122,2025,1,24392.8,A015319,FALSE,FALSE,37,TRUE,FALSE,FALSE
P040124,2025,1,73521.97,A013031,FALSE,FALSE,32,TRUE,FALSE,FALSE
P040131,2025,1,10897.04,A002897,FALSE,FALSE,73,TRUE,FALSE,FALSE
P040132,2025,1,39699.82,A009863,FALSE,FALSE,41,TRUE,FALSE,FALSE
P040134,2025,0,0,A009863,FALSE,FALSE,18,TRUE,FALSE,FALSE
P040135,2025,1,10932.32,NA,FALSE,FALSE,32,TRUE,FALSE,FALSE
P040142,2025,1,50226.62,NA,FALSE,FALSE,32,TRUE,FALSE,FALSE
P040147,2025,1,32165.75,A012101,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P040149,2025,1,29739.4,A001463,FALSE,FALSE,41,TRUE,FALSE,FALSE
P040151,2025,1,60227.27,A001463,FALSE,FALSE,56,TRUE,FALSE,FALSE
P040153,2025,1,57320.37,A012089,FALSE,FALSE,41,TRUE,FALSE,FALSE
P040154,2025,1,33305.63,A012089,FALSE,FALSE,45,TRUE,FALSE,FALSE
P040155,2025,1,11798.16,A015841,FALSE,FALSE,23,TRUE,FALSE,FALSE
P040163,2025,1,30018.86,A007380,FALSE,FALSE,27,TRUE,FALSE,FALSE
P040167,2025,1,46679.29,A004194,FALSE,FALSE,36,TRUE,FALSE,FALSE
P040168,2025,1,NA,A004194,FALSE,FALSE,43,TRUE,FALSE,FALSE
P040173,2025,1,25138.89,A012724,FALSE,FALSE,42,TRUE,FALSE,FALSE
P040174,2025,1,38437.6,A012724,FALSE,FALSE,37,TRUE,FALSE,FALSE
P040176,2025,1,70765.49,A012724,FALSE,FALSE,53,TRUE,FALSE,FALSE
P040179,2025,1,45106.66,A002836,FALSE,FALSE,63,TRUE,FALSE,FALSE
P040180,2025,1,28887.28,A007838,FALSE,FALSE,57,TRUE,FALSE,FALSE
P040181,2025,1,47672.97,A002380,FALSE,FALSE,57,TRUE,FALSE,FALSE
P040182,2025,1,19391.1,A002380,FALSE,FALSE,51,TRUE,FALSE,FALSE
P040183,2025,1,127653.86,A012805,FALSE,FALSE,33,TRUE,FALSE,FALSE
P040184,2025,0,0,A012805,FALSE,FALSE,92,TRUE,FALSE,FALSE
P040185,2025,1,7415.95,A017996,FALSE,FALSE,56,TRUE,FALSE,FALSE
P040186,2025,1,19332.76,A002675,FALSE,FALSE,35,TRUE,FALSE,FALSE
P040188,2025,1,27824.39,A008596,FALSE,FALSE,27,TRUE,FALSE,FALSE
P040190,2025,1,34707.93,A011350,FALSE,FALSE,38,TRUE,FALSE,FALSE
P040191,2025,1,44621.91,A002724,FALSE,FALSE,56,TRUE,FALSE,FALSE
P040192,2025,1,69647.73,A013306,FALSE,FALSE,54,TRUE,FALSE,FALSE
P040193,2025,1,25695.82,A011898,FALSE,FALSE,28,TRUE,FALSE,FALSE
P040196,2025,1,32143,A014471,FALSE,FALSE,56,TRUE,FALSE,FALSE
P040197,2025,1,84912.02,A004333,FALSE,FALSE,33,TRUE,FALSE,FALSE
P040207,2025,1,173723.94,A000187,FALSE,FALSE,27,TRUE,FALSE,FALSE
P040208,2025,1,27886.69,A012192,FALSE,FALSE,60,TRUE,FALSE,FALSE
P040210,2025,1,27771.66,A012936,FALSE,FALSE,62,TRUE,FALSE,FALSE
P040211,2025,1,38751.05,A008744,FALSE,FALSE,63,TRUE,FALSE,FALSE
P040213,2025,1,19013.87,A003109,FALSE,FALSE,93,TRUE,FALSE,FALSE
P040216,2025,1,12570.78,A003478,FALSE,FALSE,69,TRUE,FALSE,FALSE
P040222,2025,1,25122.8,A007399,FALSE,FALSE,48,TRUE,FALSE,FALSE
P040224,2025,1,53491.77,A007399,FALSE,FALSE,51,TRUE,FALSE,FALSE
P040227,2025,1,33916.78,A002051,FALSE,FALSE,40,TRUE,FALSE,FALSE
P040229,2025,1,27771.95,A005277,FALSE,FALSE,47,TRUE,FALSE,FALSE
P040230,2025,1,36946.04,A000363,FALSE,FALSE,64,TRUE,FALSE,FALSE
P040231,2025,1,14418.14,A000363,FALSE,FALSE,60,TRUE,FALSE,FALSE
P040233,2025,1,44760,A009168,FALSE,FALSE,28,TRUE,FALSE,FALSE
